timestamp,unlockNative,unlock%CS,CS,TS,days since TGE,total%unlocked
2021-07-03,,,2578537.96,500000000.0099999,0,0.00515707591989686
2021-07-04,2578537.9799999995,0.5000000019390833,5157075.9399999995,500000000.0099998,1,0.01031415187979372
2021-07-05,2578537.960000001,0.33333333247151864,7735613.9,500000000.0099999,2,0.01547122779969058
2021-07-06,2578537.99,0.25000000169669795,10314151.89,500000000.0099999,3,0.02062830377958744
2021-07-07,2578537.950000001,0.19999999860386006,12892689.840000002,500000000.0099998,4,0.025785379679484306
2021-07-08,2578537.969999999,0.16666666677439343,15471227.81,500000000.0099998,5,0.030942455619381165
2021-07-09,2578537.9799999986,0.1428571434111666,18049765.79,500000000.00999993,6,0.03609953157927801
2021-07-10,2578537.960000001,0.12499999957582557,20628303.75,500000000.0099999,7,0.041256607499174876
2021-07-11,2578537.959999997,0.1111111107759608,23206841.709999997,500000000.0099998,8,0.04641368341907174
2021-07-12,2578537.990000002,0.10000000077563341,25785379.7,500000000.0099998,9,0.0515707593989686
2021-07-13,2578537.9499999993,0.0909090902680716,28363917.65,500000000.0099998,10,0.056727835298865464
2021-07-14,2578537.9800000004,0.08333333368344562,30942455.63,500000000.0099999,11,0.06188491125876232
2021-07-15,2578537.969999999,0.07692307694602463,33520993.599999998,500000000.0099999,12,0.06704198719865917
2021-07-16,2578537.9499999993,0.0714285709339073,36099531.55,500000000.0099998,13,0.07219906309855605
2021-07-17,2578537.990000002,0.0666666672009919,38678069.54,500000000.00999993,14,0.07735613907845289
2021-07-18,2578537.960000001,0.062499999787912784,41256607.5,500000000.0099999,15,0.08251321499834975
2021-07-19,2578537.9899999946,0.05882352986801949,43835145.489999995,500000000.0099999,16,0.0876702909782466
2021-07-20,2578537.950000003,0.05555555514858752,46413683.44,500000000.0099998,17,0.09282736687814348
2021-07-21,2578537.9700000063,0.05263157896885423,48992221.410000004,500000000.0099999,18,0.09798444281804035
2021-07-22,2578537.9799999967,0.050000000203603685,51570759.39,500000000.0099999,19,0.1031415187779372
2021-07-23,2578537.950000003,0.04761904727608055,54149297.34,500000000.0099999,20,0.10829859467783406
2021-07-24,2578537.990000002,0.04545454581511883,56727835.330000006,500000000.0099998,21,0.11345567065773093
2021-07-25,2578537.959999986,0.043478260715611304,59306373.28999999,500000000.0099999,22,0.11861274657762776
2021-07-26,2578537.960000001,0.041666666525275196,61884911.24999999,500000000.0099999,23,0.12376982249752462
2021-07-27,2578537.9800000116,0.04000000016753698,64463449.230000004,500000000.0099999,24,0.1289268984574215
2021-07-28,2578537.9699999914,0.0384615384730122,67041987.199999996,500000000.0099998,25,0.13408397439731837
2021-07-29,2578537.9499999955,0.03703703677104475,69620525.14999999,500000000.0099999,26,0.1392410502972152
2021-07-30,2578537.9900000095,0.03571428600119103,72199063.14,500000000.0099999,27,0.14439812627711207
2021-07-31,2578537.9599999934,0.03448275850079381,74777601.1,500000000.0099999,28,0.14955520219700894
2021-08-01,2578537.980000004,0.03333333347122376,77356139.08,500000000.0099998,29,0.1547122781569058
2021-08-02,2578537.9600000083,0.03225806440313364,79934677.04,500000000.00999993,30,0.15986935407680264
2021-08-03,1719025.3099999875,0.021052631546718686,81653702.35,500000000.0099999,31,0.16330740469673388
2021-08-04,1719025.3199999928,0.020618556787587866,83372727.66999999,500000000.0099999,32,0.1667454553366651
2021-08-05,1719025.3100000024,0.02020202016996927,85091752.97999999,500000000.0099999,33,0.17018350595659634
2021-08-06,1719025.3200000077,0.019801980280137722,86810778.3,500000000.00999993,34,0.1736215565965276
2021-08-07,1719025.299999997,0.01941747558558909,88529803.6,500000000.0099999,35,0.17705960719645883
2021-08-08,1719025.330000013,0.019047619236514927,90248828.93,500000000.0099999,36,0.1804976578563901
2021-08-09,1719025.3100000024,0.018691588753544482,91967854.24000001,500000000.0099999,37,0.18393570847632135
2021-08-10,1719025.299999997,0.01834862371807412,93686879.54,500000000.00999993,38,0.18737375907625256
2021-08-11,1719025.3099999875,0.018018017990633708,95405904.85,500000000.0099999,39,0.1908118096961838
2021-08-12,1719025.3200000226,0.017699115118962484,97124930.17000002,500000000.00999993,40,0.19424986033611508
2021-08-13,1719025.3099999726,0.017391304320554017,98843955.47999999,500000000.0099999,41,0.19768791095604626
2021-08-14,1719025.3200000077,0.017094017165410116,100562980.8,500000000.00999993,42,0.2011259615959775
2021-08-15,1719025.299999997,0.016806722565837484,102282006.1,500000000.0099999,43,0.20456401219590875
2021-08-16,1719025.330000013,0.0165289257843278,104001031.43,500000000.0099999,44,0.20800206285584003
2021-08-17,1719025.3100000024,0.016260162574710347,105720056.74000001,500000000.0099999,45,0.21144011347577127
2021-08-18,1719025.299999997,0.015999999882351908,107439082.04,500000000.00999993,46,0.21487816407570248
2021-08-19,1719025.3100000024,0.015748031472258776,109158107.35000001,500000000.0099999,47,0.21831621469563375
2021-08-20,1719025.3299999982,0.015503876123503648,110877132.68,500000000.0099999,48,0.22175426535556497
2021-08-21,1719025.2999999821,0.015267175459977292,112596157.97999999,500000000.0099999,49,0.2251923159554962
2021-08-22,1719025.3200000077,0.015037594048104088,114315183.3,500000000.00999993,50,0.22863036659542743
2021-08-23,1719025.3100000024,0.014814814791194725,116034208.61,500000000.0099999,51,0.2320684172153587
