timestamp,unlockNative,unlock%CS,CS,TS,days since TGE,total%unlocked
2023-10-30,71970.24000000954,0.00019371087400958258,371534331.09000003,420690000.0,777,0.8831546532838909
2023-10-31,71970.22999995947,0.00019367333046913003,371606301.32,420690000.0,778,0.8833257299198934
2023-11-01,71970.23000001907,0.00019363582837351114,371678271.55,420690000.0,779,0.8834968065558962
2023-11-02,71970.23999994993,0.00019359836769280596,371750241.78999996,420689999.99999994,780,0.8836678832156696
2023-11-03,71970.23000001907,0.0001935608677303761,371822212.02,420690000.0,781,0.8838389598516722
2023-11-04,71970.23000001907,0.00019352340917137075,371894182.25,420690000.0,782,0.884010036487675
2023-11-05,71970.23000001907,0.00019348596510777627,371966152.48,420690000.0,783,0.8841811131236779
2023-11-06,71970.24000000954,0.00019344856240492087,372038122.72,420690000.0,784,0.8843521897834511
2023-11-07,71970.23000001907,0.0001934111204279794,372110092.95000005,420690000.00000006,785,0.8845232664194538
2023-11-08,71970.22999995947,0.00019337371980001142,372182063.18,420690000.0,786,0.8846943430554566
2023-11-09,71970.24000000954,0.00019333636049232073,372254033.42,420690000.0,787,0.8848654197152298
2023-11-10,71970.22999995947,0.0001932989619162193,372326003.65,420690000.0,788,0.8850364963512325
2023-11-11,71970.23000001907,0.00019326160464882246,372397973.88,420690000.0,789,0.8852075729872353
2023-11-12,71970.24000000954,0.00019322428866051704,372469944.12,420690000.0,790,0.8853786496470085
2023-11-13,71970.23000001907,0.00019318693341013876,372541914.35,420690000.0,791,0.8855497262830113
2023-11-14,71970.22999995947,0.0001931496194273123,372613884.58,420690000.0,792,0.885720802919014
2023-11-15,71970.24000000954,0.00019311234668342795,372685854.82,420690000.0,793,0.8858918795787872
2023-11-16,71970.23000001907,0.00019307503468335056,372757825.05,420690000.0,794,0.88606295621479
2023-11-17,71970.23000001907,0.00019303776391038836,372829795.28000003,420690000.0,795,0.8862340328507928
2023-11-18,71970.22999995947,0.00019300050752382256,372901765.51,420690000.0,796,0.8864051094867955
2023-11-19,71970.24000000954,0.00019296329232214453,372973735.75,420690000.0,797,0.8865761861465687
2023-11-20,71970.23000001907,0.00019292603787236085,373045705.98,420690000.0,798,0.8867472627825715
2023-11-21,71970.22999995947,0.00019288882459552202,373117676.21,420690000.0,799,0.8869183394185742
2023-11-22,71970.23000001907,0.00019285162567228448,373189646.44,420690000.0,800,0.887089416054577
2023-11-23,71970.23000001907,0.00019281444109386643,373261616.67,420690000.0,801,0.8872604926905798
2023-11-24,71970.22999995947,0.00019277727085197186,373333586.9,420690000.0,802,0.8874315693265825
2023-11-25,71970.24000000954,0.0001927401417141361,373405557.14,420690000.0,803,0.8876026459863557
2023-11-26,71970.23000001907,0.00019270297334039854,373477527.37,420690000.0,804,0.8877737226223585
