timestamp,unlockNative,unlock%CS,CS,TS,days since TGE,total%unlocked
2022-08-24,455479.4500000477,0.0005973688793327449,762476027.3900001,1000000000.0000001,549,0.76247602739
2022-08-25,455479.4499999285,0.0005970122427981604,762931506.84,1000000000.0,550,0.76293150684
2022-08-26,455479.4699999094,0.0005966560580257862,763386986.31,1000000000.0,551,0.7633869863099999
2022-08-27,455479.4500000477,0.0005963002456885655,763842465.76,1000000000.0,552,0.76384246576
2022-08-28,455479.4400000572,0.0005959448705319602,764297945.2,1000000000.0,553,0.7642979452
2022-08-29,455479.4499999285,0.0005955899448353369,764753424.65,1000000000.0,554,0.76475342465
2022-08-30,455479.46000003815,0.0005952354416599447,765208904.11,1000000000.0,555,0.76520890411
2022-08-31,455479.4499999285,0.0005948813341455834,765664383.56,1000000000.0,556,0.76566438356
2022-09-01,455479.4500000477,0.0005945276607377329,766119863.01,1000000000.0,557,0.76611986301
2022-09-02,455479.4700000286,0.0005941744336916395,766575342.48,1000000000.0,558,0.76657534248
2022-09-03,455479.439999938,0.0005938215609899491,767030821.92,1000000000.0,559,0.7670308219199999
2022-09-04,455479.4500000477,0.0005934691592371029,767486301.37,1000000000.0,560,0.76748630137
2022-09-05,455479.4500000477,0.0005931171624933488,767941780.82,1000000000.0,561,0.7679417808200001
2022-09-06,455479.4499999285,0.0005927655830525499,768397260.27,1000000000.0,562,0.76839726027
2022-09-07,455479.46000003815,0.0005924144331721963,768852739.73,1000000000.0,563,0.76885273973
2022-09-08,455479.439999938,0.0005920636601170736,769308219.17,1000000000.0,564,0.7693082191699999
2022-09-09,455479.4700000286,0.0005917133671083201,769763698.64,1000000000.0,565,0.7697636986399999
2022-09-10,455479.4499999285,0.0005913634234990521,770219178.0899999,1000000000.0,566,0.77021917809
2022-09-11,455479.4500000477,0.0005910139194844449,770674657.54,1000000000.0,567,0.77067465754
2022-09-12,455479.4500000477,0.0005906648283491407,771130136.99,1000000000.0,568,0.77113013699
2022-09-13,455479.4400000572,0.0005903161364094445,771585616.4300001,1000000000.0,569,0.7715856164300001
2022-09-14,455479.44999980927,0.0005899678818012111,772041095.8799999,999999999.9999999,570,0.7720410958799999
2022-09-15,455479.46000003815,0.0005896200378617438,772496575.3399999,1000000000.0,571,0.7724965753399999
2022-09-16,455479.4500000477,0.0005892725780045891,772952054.79,1000000000.0,572,0.77295205479
2022-09-17,455479.4700000286,0.000588925566177518,773407534.26,1000000000.0,573,0.77340753426
2022-09-18,455479.4400000572,0.0005885788982501119,773863013.7,1000000000.0,574,0.7738630137000001
2022-09-19,455479.4499999285,0.0005882326898160414,774318493.15,1000000000.0,575,0.77431849315
2022-09-20,455479.4499999285,0.0005878868755379361,774773972.5999999,1000000000.0,576,0.7747739725999999
2022-09-21,455479.4500000477,0.0005875414676204415,775229452.05,1000000000.0,577,0.7752294520499999
2022-09-22,455479.4500000477,0.0005871964653474098,775684931.5,1000000000.0,578,0.7756849315
2022-09-23,455479.4500000477,0.0005868518680048348,776140410.95,1000000000.0,579,0.7761404109500001
2022-09-24,455479.4700000286,0.0005865077006185228,776595890.4200001,1000000000.0000001,580,0.77659589042
2022-09-25,455479.4499999285,0.0005861638852475478,777051369.87,1000000000.0,581,0.77705136987
2022-09-26,455479.4499999285,0.0005858204984281315,777506849.3199999,1000000000.0,582,0.7775068493199999
2022-09-27,455479.4500000477,0.0005854775136993909,777962328.77,1000000000.0,583,0.7779623287699999
2022-09-28,455479.4500000477,0.0005851349303551878,778417808.22,1000000000.0,584,0.7784178082200001
2022-09-29,455479.4400000572,0.0005847927348599567,778873287.6600001,1000000000.0000001,585,0.77887328766
2022-09-30,455479.4499999285,0.000584450965013125,779328767.11,1000000000.0,586,0.77932876711
2022-10-01,455479.4699999094,0.0005841096072375972,779784246.5799999,999999999.9999999,587,0.77978424658
2022-10-02,455479.46000003815,0.0005837686095679361,780239726.04,1000000000.0,588,0.7802397260399999
2022-10-03,455479.4500000477,0.0005834280098007877,780695205.49,1000000000.0,589,0.78069520549
2022-10-04,455479.4400000572,0.0005830878072402553,781150684.9300001,1000000000.0,590,0.7811506849300001
2022-10-05,455479.4500000477,0.0005827480267653101,781606164.3800001,1000000000.0000001,591,0.78160616438
