timestamp,unlockNative,unlock%CS,CS,TS,days since TGE,total%unlocked
2022-11-06,0.0,0.0,228640070.92,1000000000.0040002,348,0.2286400709190854
2022-11-07,0.0,0.0,228640070.92,1000000000.0040002,349,0.2286400709190854
2022-11-08,0.0,0.0,228640070.92,1000000000.0040002,350,0.2286400709190854
2022-11-09,0.0,0.0,228640070.92,1000000000.0040002,351,0.2286400709190854
2022-11-10,0.0,0.0,228640070.92,1000000000.0040002,352,0.2286400709190854
2022-11-11,0.0,0.0,228640070.92,1000000000.0040002,353,0.2286400709190854
2022-11-12,0.0,0.0,228640070.92,1000000000.0040002,354,0.2286400709190854
2022-11-13,0.0,0.0,228640070.92,1000000000.0040002,355,0.2286400709190854
2022-11-14,0.0,0.0,228640070.92,1000000000.0040002,356,0.2286400709190854
2022-11-15,0.0,0.0,228640070.92,1000000000.0040002,357,0.2286400709190854
2022-11-16,0.0,0.0,228640070.92,1000000000.0040002,358,0.2286400709190854
2022-11-17,0.0,0.0,228640070.92,1000000000.0040002,359,0.2286400709190854
2022-11-18,0.0,0.0,228640070.92,1000000000.0040002,360,0.2286400709190854
2022-11-19,0.0,0.0,228640070.92,1000000000.0040002,361,0.2286400709190854
2022-11-20,0.0,0.0,228640070.92,1000000000.0040002,362,0.2286400709190854
2022-11-21,0.0,0.0,228640070.92,1000000000.0040002,363,0.2286400709190854
2022-11-22,0.0,0.0,228640070.92,1000000000.0040002,364,0.2286400709190854
2022-11-23,0.0,0.0,228640070.92,1000000000.0040002,365,0.2286400709190854
2022-11-24,0.0,0.0,228640070.92,1000000000.0040002,366,0.2286400709190854
2022-11-25,0.0,0.0,228640070.92,1000000000.0040002,367,0.2286400709190854
2022-11-26,0.0,0.0,228640070.92,1000000000.0040002,368,0.2286400709190854
2022-11-27,0.0,0.0,228640070.92,1000000000.0040002,369,0.2286400709190854
2022-11-28,0.0,0.0,228640070.92,1000000000.0040002,370,0.2286400709190854
2022-11-29,0.0,0.0,228640070.92,1000000000.0040002,371,0.2286400709190854
2022-11-30,30174349.880000025,0.11658681841116338,258814420.8,1000000000.0040002,372,0.2588144207989647
2022-12-01,0.0,0.0,258814420.8,1000000000.0040002,373,0.2588144207989647
2022-12-02,0.0,0.0,258814420.8,1000000000.0040002,374,0.2588144207989647
2022-12-03,0.0,0.0,258814420.8,1000000000.0040002,375,0.2588144207989647
2022-12-04,0.0,0.0,258814420.8,1000000000.0040002,376,0.2588144207989647
2022-12-05,0.0,0.0,258814420.8,1000000000.0040002,377,0.2588144207989647
2022-12-06,0.0,0.0,258814420.8,1000000000.0040002,378,0.2588144207989647
2022-12-07,0.0,0.0,258814420.8,1000000000.0040002,379,0.2588144207989647
2022-12-08,0.0,0.0,258814420.8,1000000000.0040002,380,0.2588144207989647
2022-12-09,0.0,0.0,258814420.8,1000000000.0040002,381,0.2588144207989647
2022-12-10,0.0,0.0,258814420.8,1000000000.0040002,382,0.2588144207989647
2022-12-11,0.0,0.0,258814420.8,1000000000.0040002,383,0.2588144207989647
2022-12-12,0.0,0.0,258814420.8,1000000000.0040002,384,0.2588144207989647
2022-12-13,0.0,0.0,258814420.8,1000000000.0040002,385,0.2588144207989647
2022-12-14,0.0,0.0,258814420.8,1000000000.0040002,386,0.2588144207989647
2022-12-15,0.0,0.0,258814420.8,1000000000.0040002,387,0.2588144207989647
2022-12-16,0.0,0.0,258814420.8,1000000000.0040002,388,0.2588144207989647
2022-12-17,0.0,0.0,258814420.8,1000000000.0040002,389,0.2588144207989647
2022-12-18,0.0,0.0,258814420.8,1000000000.0040002,390,0.2588144207989647
2022-12-19,0.0,0.0,258814420.8,1000000000.0040002,391,0.2588144207989647
2022-12-20,0.0,0.0,258814420.8,1000000000.0040002,392,0.2588144207989647
2022-12-21,0.0,0.0,258814420.8,1000000000.0040002,393,0.2588144207989647
2022-12-22,0.0,0.0,258814420.8,1000000000.0040002,394,0.2588144207989647
2022-12-23,0.0,0.0,258814420.8,1000000000.0040002,395,0.2588144207989647
2022-12-24,0.0,0.0,258814420.8,1000000000.0040002,396,0.2588144207989647
2022-12-25,0.0,0.0,258814420.8,1000000000.0040002,397,0.2588144207989647
2022-12-26,0.0,0.0,258814420.8,1000000000.0040002,398,0.2588144207989647
2022-12-27,0.0,0.0,258814420.8,1000000000.0040002,399,0.2588144207989647
2022-12-28,0.0,0.0,258814420.8,1000000000.0040002,400,0.2588144207989647
2022-12-29,0.0,0.0,258814420.8,1000000000.0040002,401,0.2588144207989647
2022-12-30,0.0,0.0,258814420.8,1000000000.0040002,402,0.2588144207989647
2022-12-31,30174349.879999995,0.10441357222634902,288988770.68,1000000000.0040002,403,0.288988770678844
2023-01-01,0.0,0.0,288988770.68,1000000000.0040002,404,0.288988770678844
2023-01-02,0.0,0.0,288988770.68,1000000000.0040002,405,0.288988770678844
2023-01-03,0.0,0.0,288988770.68,1000000000.0040002,406,0.288988770678844
2023-01-04,0.0,0.0,288988770.68,1000000000.0040002,407,0.288988770678844
2023-01-05,0.0,0.0,288988770.68,1000000000.0040002,408,0.288988770678844
2023-01-06,0.0,0.0,288988770.68,1000000000.0040002,409,0.288988770678844
2023-01-07,0.0,0.0,288988770.68,1000000000.0040002,410,0.288988770678844
2023-01-08,0.0,0.0,288988770.68,1000000000.0040002,411,0.288988770678844
2023-01-09,0.0,0.0,288988770.68,1000000000.0040002,412,0.288988770678844
2023-01-10,0.0,0.0,288988770.68,1000000000.0040002,413,0.288988770678844
2023-01-11,0.0,0.0,288988770.68,1000000000.0040002,414,0.288988770678844
2023-01-12,0.0,0.0,288988770.68,1000000000.0040002,415,0.288988770678844
2023-01-13,0.0,0.0,288988770.68,1000000000.0040002,416,0.288988770678844
2023-01-14,0.0,0.0,288988770.68,1000000000.0040002,417,0.288988770678844
2023-01-15,0.0,0.0,288988770.68,1000000000.0040002,418,0.288988770678844
