timestamp,unlockNative,unlock%CS,CS,TS,days since TGE,total%unlocked
2021-12-23,18493150.680000305,0.0005201510363104661,35553424657.53,50000000000.0,83,0.7110684931506
2021-12-24,18493150.69000244,0.0005198806201483189,35571917808.22,50000000000.0,84,0.7114383561644
2021-12-25,18493150.680000305,0.0005196104844463947,35590410958.9,50000000000.0,85,0.7118082191780001
2021-12-26,18493150.689994812,0.0005193406298907788,35608904109.59,50000000000.0,86,0.7121780821917999
2021-12-27,18493150.680000305,0.0005190710549216291,35627397260.27,50000000000.0,87,0.7125479452053999
2021-12-28,18493150.69000244,0.000518801760225251,35645890410.96,50000000000.0,88,0.7129178082192
2021-12-29,18493150.680000305,0.0005185327442443509,35664383561.64,50000000000.0,89,0.7132876712328
2021-12-30,18493150.69000244,0.0005182640076665188,35682876712.33,50000000000.0,90,0.7136575342466001
2021-12-31,18493150.680000305,0.000517995548937212,35701369863.01,50000000000.0,91,0.7140273972602
2022-01-01,18493150.689994812,0.0005177273687444419,35719863013.7,50000000000.0,92,0.714397260274
2022-01-02,18493150.680000305,0.0005174594655372597,35738356164.38,50000000000.0,93,0.7147671232876
2022-01-03,18493150.69000244,0.0005171918400038775,35756849315.07,50000000000.0,94,0.7151369863014
2022-01-04,18493150.680000305,0.0005169244905958613,35775342465.75,50000000000.0,95,0.715506849315
2022-01-05,18493150.69000244,0.0005166574180026851,35793835616.44,50000000000.0,96,0.7158767123288
2022-01-06,18493150.680000305,0.0005163906206786315,35812328767.12,50000000000.0,97,0.7162465753424001
2022-01-07,18493150.689994812,0.0005161240993135757,35830821917.81,50000000000.0,98,0.7166164383561999
2022-01-08,18493150.680000305,0.0005158578523653576,35849315068.49,50000000000.0,99,0.7169863013697999
2022-01-09,18493150.69000244,0.0005155918805240346,35867808219.18,50000000000.0,100,0.7173561643836001
2022-01-10,18493150.680000305,0.0005153261822499277,35886301369.86,50000000000.0,101,0.7177260273972
2022-01-11,18493150.69000244,0.0005150607582343338,35904794520.55,50000000000.0,102,0.7180958904110001
2022-01-12,18493150.680000305,0.0005147956069402571,35923287671.23,50000000000.0,103,0.7184657534246001
2022-01-13,18493150.689994812,0.0005145307290593765,35941780821.92,50000000000.0,104,0.7188356164384
2022-01-14,18493150.680000305,0.0005142661230582169,35960273972.6,50000000000.0,105,0.719205479452
2022-01-15,18493150.69000244,0.0005140017896286207,35978767123.29,50000000000.0,106,0.7195753424658
2022-01-16,18493150.680000305,0.0005137377272395615,35997260273.97,50000000000.0,107,0.7199452054794
2022-01-17,18493150.69000244,0.0005134739365840996,36015753424.66,50000000000.0,108,0.7203150684932
2022-01-18,18493150.679992676,0.0005132104161336468,36034246575.34,50000000000.0,109,0.7206849315067999
