timestamp,unlockNative,unlock%CS,CS,TS,days since TGE,total%unlocked
2024-01-03,30800.829999998212,0.00038764709159464655,79455852.16,100000000.0,793,0.7945585216
2024-01-04,30800.82000000775,0.0003874967537978695,79486652.98,100000000.0,794,0.7948665298
2024-01-05,30800.819999992847,0.00038734665822502543,79517453.8,100000000.0,795,0.7951745379999999
2024-01-06,30800.82000000775,0.00038719667888557056,79548254.62,100000000.0,796,0.7954825462
2024-01-07,30800.819999992847,0.00038704681564379284,79579055.44,100000000.0,797,0.7957905544
2024-01-08,30800.82000000775,0.00038689706836568717,79609856.26,100000000.0,798,0.7960985626
2024-01-09,30800.819999992847,0.0003867474369159593,79640657.08,100000000.0,799,0.7964065708
2024-01-10,30800.829999998212,0.0003865980466278405,79671457.91,100000000.0,800,0.7967145791
2024-01-11,30800.82000000775,0.0003864485209176925,79702258.73,100000000.0,801,0.7970225873000001
2024-01-12,30800.819999992847,0.0003862992361490642,79733059.55,100000000.0,802,0.7973305955
2024-01-13,30800.82000000775,0.0003861500666734561,79763860.37,100000000.0,803,0.7976386037000001
2024-01-14,30800.819999992847,0.0003860010123566119,79794661.19,100000000.0,804,0.7979466118999999
2024-01-15,30800.82000000775,0.0003858520730659752,79825462.01,100000000.0,805,0.7982546201
2024-01-16,30800.819999992847,0.00038570324866770187,79856262.83,100000000.0,806,0.7985626283
2024-01-17,30800.829999998212,0.0003855546641579768,79887063.66,100000000.0,807,0.7988706366
2024-01-18,30800.82000000775,0.0003854059439703355,79917864.48,100000000.0,808,0.7991786448
2024-01-19,30800.819999992847,0.0003852574634537751,79948665.3,100000000.0,809,0.799486653
2024-01-20,30800.82000000775,0.00038510909729998265,79979466.12,100000000.0,810,0.7997946612000001
2024-01-21,30800.819999992847,0.0003849608453761378,80010266.94,100000000.0,811,0.8001026694
2024-01-22,30800.82000000775,0.00038481270755111357,80041067.76,100000000.0,812,0.8004106776000001
2024-01-23,30800.819999992847,0.0003846646836924965,80071868.58,100000000.0,813,0.8007186857999999
2024-01-24,30800.82000000775,0.00038451677366956445,80102669.4,100000000.0,814,0.801026694
2024-01-25,30800.829999998212,0.00038436910209421006,80133470.23,100000000.0,815,0.8013347023
2024-01-26,30800.819999992847,0.0003842212945562966,80164271.05,100000000.0,816,0.8016427105
2024-01-27,30800.82000000775,0.0003840737252525608,80195071.87,100000000.0,817,0.8019507187
2024-01-28,30800.819999992847,0.00038392626925991806,80225872.69,100000000.0,818,0.8022587269
2024-01-29,30800.82000000775,0.0003837789264486517,80256673.51,100000000.0,819,0.8025667351000001
2024-01-30,30800.819999992847,0.0003836316966877596,80287474.33,100000000.0,820,0.8028747433
2024-01-31,30800.82000000775,0.0003834845798479245,80318275.15,100000000.0,821,0.8031827515000001
2024-02-01,30800.829999998212,0.00038333770020784015,80349075.98,100000000.0,822,0.8034907598000001
2024-02-02,30800.819999992847,0.000383190684362841,80379876.8,100000000.0,823,0.8037987679999999
2024-02-03,30800.82000000775,0.0003830439055067342,80410677.62,100000000.0,824,0.8041067762
2024-02-04,30800.819999992847,0.00038289723905269446,80441478.44,100000000.0,825,0.8044147844
2024-02-05,30800.82000000775,0.0003827506848723965,80472279.26,100000000.0,826,0.8047227926
2024-02-06,30800.819999992847,0.0003826042428362307,80503080.08,100000000.0,827,0.8050308008
2024-02-07,30800.82000000775,0.00038245791281626593,80533880.9,100000000.0,828,0.8053388090000001
2024-02-08,30800.819999992847,0.00038231169468328716,80564681.72,100000000.0,829,0.8056468172
2024-02-09,30800.829999998212,0.0003821657123386528,80595482.55,100000000.0,830,0.8059548255
2024-02-10,30800.82000000775,0.00038201959351965285,80626283.37,100000000.0,831,0.8062628337000001
2024-02-11,30800.819999992847,0.00038187371027989113,80657084.19,100000000.0,832,0.8065708419
2024-02-12,30800.82000000775,0.00038172793841591545,80687885.01,100000000.0,833,0.8068788501
2024-02-13,30800.819999992847,0.0003815822777994904,80718685.83,100000000.0,834,0.8071868583
2024-02-14,30800.82000000775,0.0003814367283040523,80749486.65,100000000.0,835,0.8074948665
2024-02-15,30800.819999992847,0.000381291289801755,80780287.47,100000000.0,836,0.8078028747
2024-02-16,30800.829999998212,0.0003811460858645337,80811088.3,100000000.0,837,0.808110883
2024-02-17,30800.82000000775,0.0003810007452236508,80841889.12,100000000.0,838,0.8084188912000001
2024-02-18,30800.819999992847,0.00038085563894120733,80872689.94,100000000.0,839,0.8087268994
2024-02-19,30800.82000000775,0.00038071064314614434,80903490.76,100000000.0,840,0.8090349076000001
2024-02-20,30800.819999992847,0.00038056575771158247,80934291.58,100000000.0,841,0.8093429158
2024-02-21,30800.82000000775,0.0003804209825123073,80965092.4,100000000.0,842,0.809650924
2024-02-22,30800.819999992847,0.00038027631742182356,80995893.22,100000000.0,843,0.8099589322
2024-02-23,30800.829999998212,0.0003801318856843847,81026694.05,100000000.0,844,0.8102669404999999
2024-02-24,30800.82000000775,0.0003799873170199264,81057494.87,100000000.0,845,0.8105749487
2024-02-25,30800.819999992847,0.00037984298150431193,81088295.69,100000000.0,846,0.8108829569
2024-02-26,30800.82000000775,0.00037969875559709616,81119096.51,100000000.0,847,0.8111909651000001
2024-02-27,30800.819999992847,0.00037955463917273757,81149897.33,100000000.0,848,0.8114989733
2024-02-28,30800.82000000775,0.0003794106321073533,81180698.15,100000000.0,849,0.8118069815000001
2024-02-29,30800.819999992847,0.0003792667342757809,81211498.97,100000000.0,850,0.8121149897
2024-03-01,30800.819999992847,0.0003791229455543315,81242299.78999999,100000000.0,851,0.8124229978999999
2024-03-02,30800.830000013113,0.0003789793888143296,81273100.62,100000000.0,852,0.8127310062
2024-03-03,30800.819999992847,0.0003788356948986389,81303901.44,100000000.0,853,0.8130390143999999
2024-03-04,30800.82000000775,0.0003786922327636704,81334702.26,100000000.0,854,0.8133470226
2024-03-05,30800.819999992847,0.00037854887924319646,81365503.08,100000000.0,855,0.8136550308
2024-03-06,30800.82000000775,0.00037840563421464825,81396303.9,100000000.0,856,0.8139630390000001
2024-03-07,30800.819999992847,0.00037826249755417866,81427104.72,100000000.0,857,0.8142710472
2024-03-08,30800.819999992847,0.0003781194691394081,81457905.53999999,100000000.0,858,0.8145790553999999
2024-03-09,30800.830000013113,0.000377976671517667,81488706.37,100000000.0,859,0.8148870637000001
2024-03-10,30800.819999992847,0.0003778337365092804,81519507.19,100000000.0,860,0.8151950719
2024-03-11,30800.82000000775,0.0003776910320955604,81550308.01,100000000.0,861,0.8155030801
2024-03-12,30800.819999992847,0.00037754843543713146,81581108.83,100000000.0,862,0.8158110882999999
2024-03-13,30800.82000000775,0.00037740594641272123,81611909.65,100000000.0,863,0.8161190965
2024-03-14,30800.819999992847,0.0003772635648997807,81642710.47,100000000.0,864,0.8164271047
2024-03-15,30800.819999992847,0.00037712129077722246,81673511.28999999,100000000.0,865,0.8167351128999999
2024-03-16,30800.82000000775,0.0003769791239235947,81704312.11,100000000.0,866,0.8170431211
2024-03-17,30800.829999998212,0.00037683718651748173,81735112.94,100000000.0,867,0.8173511294
2024-03-18,30800.82000000775,0.0003766951114912575,81765913.76,100000000.0,868,0.8176591376000001
2024-03-19,30800.819999992847,0.0003765532657166638,81796714.58,100000000.0,869,0.8179671458
2024-03-20,30800.82000000775,0.00037641152672720336,81827515.4,100000000.0,870,0.8182751540000001
2024-03-21,30800.819999992847,0.00037626989440160815,81858316.22,100000000.0,871,0.8185831621999999
2024-03-22,30800.819999992847,0.00037612836862006605,81889117.03999999,100000000.0,872,0.8188911703999999
2024-03-23,30800.82000000775,0.00037598694926239945,81919917.86,100000000.0,873,0.8191991786
2024-03-24,30800.829999998212,0.00037584575818682444,81950718.69,100000000.0,874,0.8195071869
2024-03-25,30800.82000000775,0.0003757044292921492,81981519.51,100000000.0,875,0.8198151951
2024-03-26,30800.819999992847,0.00037556332848597565,82012320.33,100000000.0,876,0.8201232033
2024-03-27,30800.82000000775,0.0003754223336249531,82043121.15,100000000.0,877,0.8204312115000001
2024-03-28,30800.819999992847,0.0003752814445890778,82073921.97,100000000.0,878,0.8207392197
2024-03-29,30800.819999992847,0.0003751406612597961,82104722.78999999,100000000.0,879,0.8210472279
2024-03-30,30800.82000000775,0.0003749999835181881,82135523.61,100000000.0,880,0.8213552360999999
2024-03-31,30800.829999998212,0.00037485953290377234,82166324.44,100000000.0,881,0.8216632443999999
2024-04-01,30800.82000000775,0.00037471894427671066,82197125.26,100000000.0,882,0.8219712526
2024-04-02,30800.819999992847,0.0003745785825855143,82227926.08,100000000.0,883,0.8222792608
2024-04-03,30800.82000000775,0.0003744383260082736,82258726.9,100000000.0,884,0.822587269
2024-04-04,30800.819999992847,0.0003742981744262324,82289527.72,100000000.0,885,0.8228952772
2024-04-05,30800.819999992847,0.0003741581277220793,82320328.53999999,100000000.0,886,0.8232032853999999
2024-04-06,30800.82000000775,0.0003740181857781355,82351129.36,100000000.0,887,0.8235112936
2024-04-07,30800.82000000775,0.0003738783484765366,82381930.18,100000000.0,888,0.8238193018000001
2024-04-08,30800.829999998212,0.0003737387369951473,82412731.01,100000000.0,889,0.8241273101000001
2024-04-09,30800.819999992847,0.000373598987286288,82443531.83,100000000.0,890,0.8244353182999999
2024-04-10,30800.82000000775,0.00037345946320922123,82474332.65,100000000.0,891,0.8247433265
2024-04-11,30800.819999992847,0.00037332004330606225,82505133.47,100000000.0,892,0.8250513347
2024-04-12,30800.819999992847,0.00037318072746072564,82535934.28999999,100000000.0,893,0.8253593428999999
