timestamp,unlockNative,unlock%CS,CS,TS,days since TGE,total%unlocked
2024-05-13,698807.4200000763,0.0008156898286719689,856707286.8100001,1015796012.0,837,0.8433851646289
2024-05-14,698807.3899999857,0.0008150249860913405,857406094.2,1015796012.0,838,0.8440731052998071
2024-05-15,698807.3899998665,0.0008143612613155247,858104901.5899999,1015796012.0,839,0.844761045970714
2024-05-16,698807.4200000763,0.0008136986515878442,858803709.01,1015796012.0,840,0.8454489866711546
2024-05-17,698807.3899999857,0.0008130370495329311,859502516.4,1015796012.0,841,0.8461369273420617
2024-05-18,698807.3899999857,0.0008123765572936793,860201323.79,1015796012.0,842,0.8468248680129687
2024-05-19,698807.4200000763,0.0008117171721392335,860900131.21,1015796012.0,843,0.8475128087134093
2024-05-20,698807.3899999857,0.0008110587869751418,861598938.6,1015796012.0,844,0.8482007493843163
2024-05-21,698807.3899999857,0.0008104015037145762,862297745.99,1015796012.0,845,0.8488886900552234
2024-05-22,698807.4200000763,0.0008097453196526043,862996553.4100001,1015796012.0,846,0.849576630755664
2024-05-23,698807.3899998665,0.0008090901279735883,863695360.8,1015796012.0,847,0.850264571426571
2024-05-24,698807.3899999857,0.0008084360303624618,864394168.1899999,1015796012.0,848,0.850952512097478
2024-05-25,698807.4200000763,0.0008077830241394905,865092975.61,1015796012.0,849,0.8516404527979187
2024-05-26,698807.3899999857,0.0008071310027667307,865791783.0,1015796012.0,850,0.8523283934688257
2024-05-27,654056.6299999952,0.0007548730689033007,866445839.63,1015796012.0,851,0.8529722792709684
2024-05-28,654056.6399999857,0.0007543036769045164,867099896.27,1015796012.0,852,0.8536161650829557
2024-05-29,654056.6299999952,0.0007537351202079384,867753952.9,1015796012.0,853,0.8542600508850984
2024-05-30,654056.6100000143,0.0007531674084501666,868408009.51,1015796012.0,854,0.854903936667552
2024-05-31,654056.6400001049,0.0007526006087201771,869062066.1500001,1015796012.0,855,0.8555478224795394
2024-06-01,654056.629999876,0.000752034615512496,869716122.78,1015796012.0,856,0.856191708281682
2024-06-02,654056.6299999952,0.0007514694844478268,870370179.41,1015796012.0,857,0.8568355940838247
2024-06-03,654056.6299999952,0.0007509052021027335,871024236.04,1015796012.0,858,0.8574794798859675
2024-06-04,654056.6400001049,0.0007503417780305035,871678292.6800001,1015796012.0,859,0.8581233656979548
2024-06-05,654056.6099998951,0.0007497791530168958,872332349.29,1015796012.0,860,0.8587672514804084
2024-06-06,654056.6400001049,0.0007492174397645203,872986405.9300001,1015796012.0,861,0.8594111372923957
2024-06-07,654056.6299999952,0.0007486565217955159,873640462.5600001,1015796012.0,862,0.8600550230945384
2024-06-08,654056.6299999952,0.0007480964545059179,874294519.19,1015796012.0,863,0.8606989088966812
2024-06-09,654056.6399999857,0.0007475372359793029,874948575.83,1015796012.0,864,0.8613427947086684
2024-06-10,654056.6200000048,0.0007469788186564797,875602632.45,1015796012.0000001,865,0.8619866805009665
2024-06-11,654056.629999876,0.0007464212691906337,876256689.0799999,1015796011.9999999,866,0.8626305663031093
2024-06-12,654056.6299999952,0.0007458645400341531,876910745.7099999,1015796012.0,867,0.8632744521052519
2024-06-13,654056.6299999952,0.0007453086407476383,877564802.3399999,1015796012.0,868,0.8639183379073947
2024-06-14,654056.6299999952,0.0007447535694770794,878218858.9699999,1015796012.0,869,0.8645622237095374
2024-06-15,654056.6400001049,0.0007441993357437159,878872915.61,1015796012.0,870,0.8652061095215247
2024-06-16,654056.6299999952,0.0007436459035863657,879526972.24,1015796012.0,871,0.8658499953236675
2024-06-17,654056.6099998951,0.0007430932825880745,880181028.8499999,1015796012.0,872,0.866493881106121
2024-06-18,654056.6500000954,0.0007425415503616373,880835085.5,1015796012.0,873,0.8671377669279529
2024-06-19,654056.6200000048,0.0007419905575092902,881489142.12,1015796012.0,874,0.8677816527202511
2024-06-20,654056.6299999952,0.0007414404270494811,882143198.75,1015796012.0,875,0.8684255385223938
2024-06-21,654056.6400001049,0.0007408911117549378,882797255.3900001,1015796012.0000001,876,0.8690694243343811
2024-06-22,654056.629999876,0.0007403425871929308,883451312.02,1015796012.0,877,0.8697133101365238
2024-06-23,654056.6100000143,0.0007397948629285368,884105368.63,1015796012.0,878,0.8703571959189774
2024-06-24,654056.6399999857,0.0007392480049595275,884759425.27,1015796012.0,879,0.8710010817309647
2024-06-25,654056.6299999952,0.0007387019097523359,885413481.9,1015796012.0,880,0.8716449675331074
2024-06-26,524107.10000002384,0.0005915846742563531,885937589.0,1015796012.0,881,0.8721609245695681
2024-06-27,651477.3999999762,0.0007348132575617066,886589066.4,1015796012.0,882,0.8728022712497122
2024-06-28,651477.4000000954,0.000734273703509823,887240543.8000001,1015796012.0,883,0.8734436179298566
2024-06-29,651477.3999999762,0.0007337349412369921,887892021.2,1015796012.0,884,0.8740849646100008
2024-06-30,651477.3999999762,0.0007331969690020263,888543498.6,1015796012.0,885,0.8747263112901451
2024-07-01,651477.3999999762,0.0007326597850683045,889194976.0,1015796012.0,886,0.8753676579702894
2024-07-02,651477.3999999762,0.0007321233877044255,889846453.4,1015796012.0,887,0.8760090046504336
2024-07-03,651477.3999999762,0.0007315877751840545,890497930.8,1015796012.0,888,0.8766503513305779
2024-07-04,651477.4000000954,0.0007310529457860389,891149408.2,1015796012.0,889,0.8772916980107223
2024-07-05,651477.3999999762,0.0007305188977937209,891800885.6,1015796012.0,890,0.8779330446908665
2024-07-06,651477.3999999762,0.000729985629496256,892452363.0,1015796012.0,891,0.8785743913710108
2024-07-07,651477.3999999762,0.0007294531391872583,893103840.4,1015796012.0,892,0.879215738051155
2024-07-08,651477.3999999762,0.0007289214251654506,893755317.8,1015796012.0,893,0.8798570847312993
2024-07-09,651477.3999999762,0.0007283904857345121,894406795.1999999,1015796012.0,894,0.8804984314114436
2024-07-10,651477.4000000954,0.0007278603192031939,895058272.6,1015796012.0,895,0.8811397780915879
2024-07-11,651477.3999999762,0.0007273309238846358,895709750.0,1015796012.0,896,0.8817811247717322
2024-07-12,651477.3999999762,0.0007268022980976789,896361227.4,1015796012.0,897,0.8824224714518765
2024-07-13,651477.4000000954,0.0007262744401656499,897012704.8000001,1015796012.0,898,0.8830638181320208
2024-07-14,651477.3999999762,0.0007257473484163443,897664182.2,1015796012.0,899,0.8837051648121651
2024-07-15,651477.3999999762,0.0007252210211832048,898315659.6,1015796012.0,900,0.8843465114923094
2024-07-16,651477.3999999762,0.0007246954568039746,898967137.0,1015796012.0,901,0.8849878581724536
2024-07-17,651477.3999999762,0.0007241706536213443,899618614.4,1015796012.0,902,0.8856292048525979
2024-07-18,651477.3999999762,0.0007236466099828022,900270091.8,1015796012.0,903,0.8862705515327421
2024-07-19,651477.4000000954,0.0007231233242407483,900921569.2,1015796012.0,904,0.8869118982128865
2024-07-20,651477.3999999762,0.0007226007947518161,901573046.6,1015796012.0,905,0.8875532448930308
2024-07-21,651477.3999999762,0.0007220790198781786,902224524.0,1015796012.0,906,0.888194591573175
2024-07-22,651477.3999999762,0.0007215579979862074,902876001.4,1015796012.0,907,0.8888359382533193
2024-07-23,651477.3999999762,0.0007210377274471182,903527478.8,1015796012.0,908,0.8894772849334636
2024-07-24,651477.3999999762,0.0007205182066368205,904178956.1999999,1015796012.0,909,0.8901186316136078
2024-07-25,651477.4000000954,0.0007199994339360331,904830433.6,1015796012.0,910,0.8907599782937522
2024-07-26,651477.3999999762,0.0007194814077296085,905481911.0,1015796012.0,911,0.8914013249738965
2024-07-27,612652.7900000811,0.0006761466346707624,906094563.7900001,1015796012.0000001,912,0.8920044507814036
2024-07-28,612652.7899998426,0.0006756897693069012,906707216.5799999,1015796012.0,913,0.8926075765889105
2024-07-29,612652.7900000811,0.0006752335209251817,907319869.37,1015796012.0,914,0.8932107023964178
2024-07-30,612652.7900000811,0.0006747778882758388,907932522.1600001,1015796012.0,915,0.893813828203925
2024-07-31,612652.7899999619,0.0006743228701133964,908545174.95,1015796012.0,916,0.8944169540114321
2024-08-01,612652.7899999619,0.0006738684651958665,909157827.74,1015796012.0,917,0.895020079818939
2024-08-02,612652.7900000811,0.000673414672284345,909770480.5300001,1015796012.0000001,918,0.8956232056264462
2024-08-03,612652.7900000811,0.0006729614901430003,910383133.3200002,1015796012.0000001,919,0.8962263314339534
2024-08-04,612652.7899998426,0.0006725089175394568,910995786.11,1015796012.0,920,0.8968294572414605
2024-08-05,612652.7899999619,0.0006720569532454357,911608438.9,1015796012.0,921,0.8974325830489674
2024-08-06,612652.7900000811,0.0006716055960349125,912221091.69,1015796012.0,922,0.8980357088564747
2024-08-07,612652.7899998426,0.0006711548446851548,912833744.4799999,1015796011.9999999,923,0.8986388346639818
2024-08-08,612652.7900000811,0.0006707046979780148,913446397.27,1015796012.0,924,0.8992419604714889
2024-08-09,612652.7899999619,0.0006702551546967852,914059050.06,1015796012.0,925,0.8998450862789958
2024-08-10,612652.7900000811,0.0006698062136295825,914671702.85,1015796012.0,926,0.900448212086503
2024-08-11,612652.7699999809,0.0006693578517301097,915284355.62,1015796012.0,927,0.9010513378743211
2024-08-12,612652.7800000906,0.0006689101224059534,915897008.4000001,1015796012.0,928,0.9016544636719839
2024-08-13,612652.7999998331,0.0006684630025587265,916509661.1999999,1015796011.9999999,929,0.9022575894893354
2024-08-14,612652.7900000811,0.0006680164473751548,917122313.99,1015796012.0,930,0.9028607152968425
2024-08-15,612652.7799999714,0.0006675704884126014,917734966.77,1015796012.0,931,0.9034638410945051
2024-08-16,612652.8000000715,0.0006671251571239824,918347619.57,1015796012.0,932,0.9040669669118567
2024-08-17,612652.7899999619,0.0006666803869840816,918960272.36,1015796012.0,933,0.9046700927193638
2024-08-18,612652.7799998522,0.0006662362094953799,919572925.1399999,1015796011.9999999,934,0.9052732185170264
2024-08-19,612652.8000000715,0.0006657926560548846,920185577.9399999,1015796012.0,935,0.905876344334378
2024-08-20,612652.7900000811,0.0006653496602772312,920798230.73,1015796012.0,936,0.9064794701418851
2024-08-21,612652.7799999714,0.0006649072536088861,921410883.51,1015796012.0,937,0.9070825959395478
2024-08-22,612652.7999999523,0.0006644654673912447,922023536.31,1015796012.0,938,0.9076857217568993
2024-08-23,612652.7900000811,0.0006640242353789556,922636189.1,1015796012.0,939,0.9082888475644065
2024-08-24,612652.7800000906,0.0006635835889623792,923248841.8800001,1015796012.0000001,940,0.9088919733620691
2024-08-25,612652.7999999523,0.000663143559427334,923861494.6800001,1015796012.0,941,0.9094950991794207
2024-08-26,489671.31999993324,0.0005297459861698635,924351166.0,1015796012.0,942,0.9099771559252784
2024-08-27,590006.1300001144,0.0006378850328842203,924941172.1300001,1015796012.0000001,943,0.91055798723691
