timestamp,open,high,low,close,volume
2020-07-18,1108.1543279610169,1332.3707400433516,141.14912694611655,369.1469910867073,4902.361249217628
2020-07-19,621.7290465905204,2470.556245735495,621.7290465905204,1081.6780754053268,384033.9373294325
2020-07-20,1106.0397769439526,1667.7255962746697,858.9503891683984,1097.222746240316,624726.9501987258
2020-07-21,1109.1001121826134,1132.3199636349732,731.469520659903,904.2330231650254,550786.3772283169
2020-07-22,926.2034009224024,1499.8018044965538,836.8890294849735,1213.350786125996,823563.9628318241
2020-07-23,1198.3025848330929,2164.2619280965587,1125.1967710579586,1854.5801045061728,2623719.254217633
2020-07-24,1831.634826459016,3231.4175896260945,1612.5646825306878,3215.736596629692,5637735.748291834
2020-07-25,3209.776194797072,4744.111481088522,2682.486388949399,3396.7549899663973,12147901.649150128
2020-07-26,3418.7862432088277,3421.0094676102576,2212.720485732506,3217.194653601298,10549337.672744118
2020-07-27,3222.123881046201,3261.2940723622437,2097.5992965689084,2937.654187978915,5503558.696887276
2020-07-28,2886.954260769558,3733.2382753465663,2598.867563580849,3550.0,3608976.7369237277
2020-07-29,3599.47279071673,5195.587744900761,3408.6091241541676,4421.846788933668,7722847.127312077
2020-07-30,4431.37854884452,4777.063719837807,3883.555420377458,4368.149276824464,4689675.497011182
2020-07-31,4364.68962639641,4663.719161793103,3296.9117087743357,4161.919868131959,6149602.762187354
2020-08-01,3813.58997598652,4515.0,3780.4897343838265,3807.8767864767906,4010007.9003824037
2020-08-02,3862.907308727975,4183.893890508644,3446.763604846802,4061.384163946603,4433971.348939493
2020-08-03,3977.602386464288,4443.401448989133,3607.975728055674,3806.830823985834,3327878.081361763
2020-08-04,3849.6119657261047,4000.136949488569,3508.884769401742,3663.8205796375096,3054277.9043184635
2020-08-05,3689.386711732712,4261.1397951627805,3596.3472452361993,4081.3613227506,3547057.685265797
2020-08-06,4037.9353127744753,5207.174941419587,3867.4510157878626,4895.197017279651,4875578.276609819
2020-08-07,4915.877555276458,5602.826576393928,3342.388963492054,4293.188857325242,5658442.9847973995
2020-08-08,4312.695037364968,5001.25373631647,3986.2039038972543,4573.042348822609,5474392.096180514
2020-08-09,4477.349882912554,4607.662739488322,3780.643101019456,4325.80848369747,2909736.276842665
2020-08-10,4334.568729414061,7170.532112229461,3987.928190116891,6264.506914895966,33112003.983273294
2020-08-11,6240.797755629594,6641.181039480793,5590.528343613039,6055.566593088021,14892055.634653354
2020-08-12,6057.16790593179,6242.395943571457,5191.778405953764,5639.102724622483,11424972.07997352
2020-08-13,5653.95707446785,5914.212372004483,4030.0,5347.26406481639,14372754.24385662
2020-08-14,5327.536397441234,5397.64514240148,4633.840140260002,4984.695160347319,6466964.702598909
2020-08-15,4980.493052164221,5448.972022422862,4102.15992693297,5413.986603477464,11250891.820050374
2020-08-16,5410.797928985909,6695.466762482916,5255.426560751527,6650.70456606999,19982805.719910245
2020-08-17,6666.6578120524155,9079.73947212992,6357.819732713107,8914.149151174743,39308356.365092024
2020-08-18,8922.418531830026,11927.077905359134,8719.598532507875,9666.903262405322,68804586.6469074
2020-08-19,9627.611432949803,12781.77763088006,9598.472619639151,12625.187840576307,52206871.784768134
2020-08-20,12569.15204474534,16644.209276467387,11454.135197999884,15283.47308186468,124661759.19478343
2020-08-21,15308.137496659934,15408.692983637551,11823.747717259965,12355.866845802371,71036196.0500752
2020-08-22,12340.612395506429,14374.270786661646,11201.27136019213,13842.9606621181,38310361.12132705
2020-08-23,13871.251120129336,14087.952820068063,12029.136817206108,12504.56861593856,23264448.090849884
2020-08-24,12546.248220197604,14701.121269865742,12224.515403791313,14486.99096503548,24151365.879479956
2020-08-25,14498.174472942525,14720.3858158694,12737.996313872887,13513.169422471772,29082914.539664406
2020-08-26,13521.502419100225,16285.90369665619,13153.531000835092,15663.04545107196,34093194.37149394
2020-08-27,15658.637292292648,15901.43970261336,13899.509665023514,14209.672502218613,25514303.143457647
2020-08-28,14189.239309995122,19471.19295334244,13930.444118050704,18705.51282189144,94923616.75342238
2020-08-29,18893.158854969515,27508.90306559424,17938.280282129297,27300.60883911901,288462035.6754916
2020-08-30,27349.48210106143,38743.12818335531,27029.797470748286,31672.45594436438,628581610.0730768
2020-08-31,31701.81522253308,39609.22924835403,29926.620561039817,34638.723265940935,473091162.00876504
2020-09-01,34792.389561802214,36773.92889600199,31532.57347854608,31957.84071914049,328228254.2634579
2020-09-02,32023.16814638014,32774.76864707567,25717.195982517864,31956.84752051864,299586892.0112829
2020-09-03,31917.03384021598,33179.10734532263,27795.681270270732,29610.479710212752,252754957.84806108
2020-09-04,29491.93286666218,31517.10779333849,23860.375348770875,27390.388884451477,169530727.75071275
2020-09-05,27370.3761156882,28718.24908571132,18260.64511725058,22222.481348430018,264254780.13580024
2020-09-06,22226.85070423962,25229.12561665501,19455.034068414232,23898.227777321245,158262376.1847445
2020-09-07,23871.28417863687,24568.191788504417,20544.642264183785,22951.23588344688,84369770.61879905
2020-09-08,22909.98328336855,23492.720463146252,21038.337267481515,22492.636805600458,67159625.85974073
2020-09-09,22417.920961436062,29131.33532669276,21576.210372257643,27578.35381816483,180161634.16299725
2020-09-10,27638.22485183437,34934.8038128338,27575.03218656491,34107.97037872396,274311699.59194803
2020-09-11,34119.627763947654,38316.861543094295,31783.286029548304,38134.547405964346,241833759.18490082
2020-09-12,38140.57166686482,43960.46327056964,36434.92542188486,43269.57243673485,400330440.767978
2020-09-13,43376.71502459133,43383.97504347127,32651.858605854195,36855.94296853628,372893143.9303912
2020-09-14,36896.68262736006,42216.23177454097,34868.978128101124,39891.2485594626,356644318.0334484
2020-09-15,39933.454411290986,41540.20519342242,35201.370982712426,35334.089568592695,303318810.9357427
2020-09-16,35267.756257837,36994.63585654027,30782.0377441974,34884.5804397502,358334104.02933294
2020-09-17,34874.73797725796,36624.45959712808,29650.35949637036,33227.31073743396,257273551.49779472
2020-09-18,33190.9966671516,34635.43866243328,31409.384301999795,33042.594092202395,196827006.5892181
2020-09-19,33032.16265956043,33191.644049100396,27971.24442163923,30952.16657233321,253762915.42496374
2020-09-20,30975.597594197025,30975.597594197025,26288.22528776837,28011.070144499452,246069848.34528467
2020-09-21,28012.62432071,28093.530439454524,21779.289482459237,24008.12693738717,377583146.8954341
2020-09-22,24023.920966574828,26776.74471716633,22764.50313992365,25058.67956648963,265148546.9403345
2020-09-23,25086.17880880382,26174.631039794025,21141.585792566697,21172.76131038146,156587891.15433744
2020-09-24,21188.338852425662,25274.74011383502,20431.126766134817,25274.74011383502,136442390.08886755
2020-09-25,25228.96728227232,27547.16671955209,23264.233332618645,26808.1075903075,115680678.61895445
2020-09-26,26816.71567253071,31834.80469719862,26091.852483932464,31677.58955994314,212370692.7316774
2020-09-27,31675.845799578216,34114.11161885584,28255.768548790093,30645.44832767662,264501517.5949995
2020-09-28,30709.299724776574,31275.42503073612,27681.76250179027,28437.88978507876,155222606.43523416
2020-09-29,28438.466503675423,28895.91771318299,23427.722517587674,25033.481437011465,269041888.0000595
2020-09-30,25053.330086157806,25068.49643021934,21912.010883899224,23850.352405062964,194782841.7106508
2020-10-01,23882.261931665224,26135.787419438548,21676.393478449943,22858.713917280496,234855764.44307736
2020-10-02,22791.28856243483,23250.18402375809,19162.97649435176,21094.96961232157,204415592.25661474
2020-10-03,21071.43745975455,21676.095705213454,18563.614431295155,18865.61959456475,152203741.47964346
2020-10-04,18878.715877974064,20132.058933708853,16037.687323834743,19157.52872896269,278659802.21669674
2020-10-05,19146.50823990068,20462.492473815844,17551.342805999175,19183.942384784394,185267491.56346166
2020-10-06,19193.02864920077,19339.209612435392,16275.164314339489,16616.206329272707,167252995.93261713
2020-10-07,16601.549501139623,16631.118518841784,13767.565815901751,14853.267924544894,238295943.60356224
2020-10-08,14872.789545966169,17276.873141365628,12339.089756530884,16791.541936171394,439343215.55263275
2020-10-09,16792.847950541283,19421.76199780763,15869.63238957151,18049.78183100504,329363265.71555567
2020-10-10,18092.377985771447,19401.104860830757,15891.933522253235,16004.09923072368,198064846.2127213
2020-10-11,16004.158728400222,17682.000813257728,15050.657443100014,16917.977714494835,208152454.91861433
2020-10-12,16916.86715370463,17447.555009559303,15757.770366117782,16534.817043208466,149228900.85288134
2020-10-13,16530.43172330465,16697.385993637792,15350.910213092857,15651.820208438156,100162233.51250371
2020-10-14,15655.318881575944,16082.98495906531,13754.197529924752,14597.825288077258,126430483.78784534
2020-10-15,14583.298656864596,15741.145653470689,13960.308583293436,14612.757080677084,124414460.33606967
2020-10-16,14616.59733293165,14617.884774455722,13414.33038815006,13414.33038815006,88165866.41921064
2020-10-17,13419.94055276353,14140.70097865978,13170.643851743742,14046.571901592954,60961955.39316401
2020-10-18,14038.530483524562,15755.371516706084,13959.339593564078,15411.991868629397,124392726.3288935
2020-10-19,15451.892163359154,15613.524333840332,13685.205092240652,13685.205092240652,74707580.36154875
2020-10-20,13733.645741004666,14116.688230231586,12744.413823156883,13058.173044815883,80759620.03047922
2020-10-21,13066.716460959871,14648.65261537691,12919.11359318307,13321.787678022978,124594246.37587522
2020-10-22,13319.981076049398,14383.16102473458,13184.600508559908,13744.865177201227,75636062.83790651
2020-10-23,13742.683931133422,14944.93272482779,13636.097956405154,14909.488882254558,109402931.53603978
2020-10-24,14910.100433934214,15490.64875668539,14569.62496277708,14905.530149068802,89066144.5176785
2020-10-25,14906.080912079067,14906.080912079067,14180.42818280416,14307.896105501006,55737770.54397406
2020-10-26,14291.47517124236,14566.00349527297,13217.813160167265,13620.7759847312,82033470.88777542
2020-10-27,13613.952958490105,14189.049643871898,13364.885173138193,13387.647863558304,62971427.33529307
2020-10-28,13394.64608335812,13604.367667161192,12104.979776322036,12572.901390965835,81491952.73762941
2020-10-29,12569.048687241571,12934.898058989496,10578.248822386084,10788.815676679738,113246517.16117309
2020-10-30,10787.361400900172,11964.88014877768,9719.67833925055,11015.05912596485,190519856.6517376
2020-10-31,11017.523193776582,11417.585598329457,10281.062164312809,10500.288598125386,75953113.84182486
2020-11-01,10504.981503183795,11010.049368007352,10000.83901315646,10680.145823336725,55693730.32500929
2020-11-02,10688.56737192415,11222.051486001335,10046.307762932533,10109.91575940305,70435303.86172166
2020-11-03,10104.949211290112,10232.66954053598,9333.60784907728,9378.739307859303,76525593.58435325
2020-11-04,9372.118917779317,9675.991382093074,8242.334273656541,8500.591762767295,102136438.9021269
2020-11-05,8502.624057225546,9844.26062548656,7463.471470215606,8493.330141828117,226263321.31096655
2020-11-06,8489.803692787078,11952.460639518362,8419.362349918243,11816.087451646636,272277020.4005567
