,timestamp,open,high,low,close,volume
0,2024-01-18,1.9789408848917824,2.0325977849040364,1.938167095008461,1.9621283320366996,4192808.6646535182
1,2024-01-19,1.961144983048852,2.0655664562157994,1.945872038337555,2.0632384105936477,5207677.604637727
2,2024-01-20,2.0646269447428187,2.2941648671635178,2.0551944482373408,2.2718965993631413,8052551.663586756
3,2024-01-21,2.271224790305411,2.5383042345622138,2.2539594912702374,2.415816593335601,14207483.393154453
4,2024-01-22,2.416460209081115,2.443212720053848,2.217314794331744,2.223791139675913,6676578.6537375245
5,2024-01-23,2.225434930698059,2.287616865586474,2.047894727753098,2.283663398001157,6782124.804525511
6,2024-01-24,2.2840800969038493,2.366610327590007,2.2544257342598013,2.3078040813545333,5175987.311398479
7,2024-01-25,2.2973184428050577,2.309154217592694,2.1793944234699087,2.2270090326568006,3174336.4410263067
8,2024-01-26,2.2262423111030785,2.3330035297720344,2.1942950180061547,2.331101156444671,3297446.9992543813
9,2024-01-27,2.3302676125003865,2.768057506157574,2.2946409688889187,2.6352377991523426,11149363.059464253
10,2024-01-28,2.6332853367058693,2.812266245237074,2.6254280750712797,2.7004464168823583,7922340.7573474115
11,2024-01-29,2.700136258291359,2.700136258291359,2.527124147572166,2.595059699640887,6719195.226078302
12,2024-01-30,2.59414771021677,2.7701326684260055,2.5788373557408986,2.701518227051073,8372437.870115695
13,2024-01-31,2.703027398213582,2.912132503993176,2.673748553501834,2.7953709395698763,12084205.216345737
14,2024-02-01,2.796368138461135,2.9110894907721256,2.7505493092771616,2.8658079137736063,12858752.730435967
15,2024-02-02,2.8667113969808966,3.1971877326202245,2.797721060229458,2.921007100724599,21585669.682218045
16,2024-02-03,2.921348677744642,3.072097875834205,2.908999366252606,3.006020034698943,9147925.87726482
17,2024-02-04,3.0054910422767156,3.337127237884972,2.9743102469443072,3.3202027527954243,18609317.989410304
18,2024-02-05,3.3200413734449676,3.5394609897335942,2.647765775676968,2.7123539209154433,66581264.5221259
19,2024-02-06,2.715041709545433,2.804889418835129,2.4977694037136886,2.6412626691419807,29995370.301644083
20,2024-02-07,2.641460521669629,2.79486006846361,2.500380317539471,2.55720647884629,43747192.090366185
21,2024-02-08,2.561554392592482,2.684875714572758,2.5066910295451463,2.512505718156849,39850739.71447549
22,2024-02-09,2.513060042232521,2.598375646804975,2.378456411912855,2.569095596428838,34433402.16554316
23,2024-02-10,2.5700915999782774,2.8378433219594226,2.5318549247234605,2.727364520451464,34309108.918828815
24,2024-02-11,2.7293085919754354,2.833122872760493,2.6139863149165024,2.6930994044051975,28472800.3405608
