timestamp,open,high,low,close,volume
2019-02-28,0.39721943752907335,0.40925480185478114,0.31778849492059824,0.3540682271153053,61346514.9783347
2019-03-01,0.35343959921881507,0.4743310050990945,0.34877242014354837,0.4439100088736362,58973187.1366362
2019-03-02,0.4433846731345849,0.4433846731345849,0.3815587424508537,0.4009400916243548,20310183.43787306
2019-03-03,0.40235090330922263,0.42666661670036693,0.35476860217031425,0.36074080490281624,12567397.813984338
2019-03-04,0.3607748657875875,0.3762152106039313,0.32536785197046586,0.3301603380892946,22184510.86118364
2019-03-05,0.3298169992496018,0.34435522209556746,0.3067585509588396,0.3136191304024165,22295901.535683762
2019-03-06,0.31392208787562076,0.33044487454958194,0.3062171260349365,0.31031533557357766,11553557.443466198
2019-03-07,0.3096253899161645,0.36412076743598454,0.30682256987298145,0.34604144625268435,30772153.641065225
2019-03-08,0.34706493442717207,0.35219860435017525,0.2803653760191376,0.28800922161763187,20701175.34708497
2019-03-09,0.2856191595488706,0.2953733970841917,0.2661652205993401,0.2666570451501725,20401926.728932984
2019-03-10,0.26692027907361937,0.26964565572772564,0.23851618514666303,0.25460155040315724,20307256.72340112
2019-03-11,0.25452896861411095,0.2758981289033795,0.21489585783541276,0.21657197403828077,23010652.672336053
2019-03-12,0.21669125461847877,0.2407959762917881,0.2098411893306742,0.22218665536293655,18216686.851528376
2019-03-13,0.2223383488993819,0.2591886177225311,0.21964379317128982,0.24475565742536526,27507992.47310694
2019-03-14,0.2445414688552183,0.2669794728897263,0.22360698712792412,0.22835742056703023,32937529.88164978
2019-03-15,0.22827716950913784,0.24219640762881284,0.22826945313747665,0.23230309854185693,11928158.98972761
2019-03-16,0.23311804523724505,0.23606528184130404,0.22146294080898507,0.22745651853078452,8662101.084187288
2019-03-17,0.2275895805914327,0.24057021918437316,0.2261949277850794,0.23578031956251524,10741481.339355767
2019-03-18,0.23629543858081187,0.23936443991405318,0.22469910619668562,0.22706554122479158,15128891.359108128
2019-03-19,0.2276787088208502,0.2331256833742043,0.21089657193841535,0.2171697946322111,24132692.976538464
2019-03-20,0.21748107995477303,0.2227804282484965,0.21259044752600978,0.21976567119771023,16859927.452479903
2019-03-21,0.219843846122245,0.22692754451491937,0.19644306596516983,0.20245693587418412,22250487.564956017
2019-03-22,0.20191254271126105,0.2085340177396953,0.19978359982000077,0.20569550035155912,14503819.352029514
2019-03-23,0.20554676756516732,0.208177016626619,0.19728886893118416,0.20136939862163605,13898126.992891671
2019-03-24,0.20139046478010744,0.2177722493949628,0.20093494129400222,0.20813451945619657,20208643.031772755
2019-03-25,0.2081560253243987,0.21309361476706756,0.1914322749492828,0.19709044793625077,20751473.52728508
2019-03-26,0.1971720256483915,0.19978967349523755,0.17743630442041292,0.1806926538724416,17806152.06392864
2019-03-27,0.18107603021317428,0.1977288319098811,0.17981951862004747,0.1938543401184259,21340297.486090075
2019-03-28,0.19375211622641791,0.2226954243976136,0.18779176010048623,0.21901847888353249,34766683.67981926
2019-03-29,0.21926494871527,0.22074060408565976,0.2031489039772499,0.2062945136550774,26564691.21338997
2019-03-30,0.20650011088639256,0.20652298224407584,0.19601111739715227,0.20485721872912405,19603105.242706195
2019-03-31,0.20473399017303487,0.20512915934154063,0.19359966860333913,0.19715205034151193,16855247.207735553
2019-04-01,0.19781065289471755,0.203645274879381,0.19409906904376617,0.20151336439322748,22738068.643908203
2019-04-02,0.20136858503414728,0.21231525796139325,0.19683084351237343,0.20648537055284827,35455455.07491022
2019-04-03,0.2059760437782513,0.22488153223498433,0.1897170164807742,0.19415664174262115,30362432.097750604
2019-04-04,0.19433176629732848,0.20156910265680147,0.18956291451389104,0.19558175434823397,25444374.968331523
2019-04-05,0.1960179301682171,0.20356363083309495,0.1943855981387047,0.19885436436539744,17076361.583700594
2019-04-06,0.19883817116218627,0.21046227297557168,0.196344704687562,0.1999460251845322,19079214.646896668
2019-04-07,0.20028884576562864,0.2097283160800009,0.19848965321056025,0.2034094182885215,18156658.594842784
2019-04-08,0.20341109063072255,0.2189516698741729,0.2005898697989855,0.21368034712258893,23177413.235223167
2019-04-09,0.21380730891004104,0.214622978711028,0.20079504912930848,0.20614207222709047,14441528.717983345
2019-04-10,0.20686045217274415,0.2103870528193164,0.20086278773412025,0.20215405238155573,14250012.57951247
2019-04-11,0.20227632512169869,0.2037417599185781,0.17258277255740362,0.1822931647372963,13920071.490979746
2019-04-12,0.1813178127501531,0.19372134921191364,0.17434731154911368,0.19070881098035297,13004388.416518763
2019-04-13,0.19061240942251512,0.19614081671791128,0.18507215319395617,0.1925638945007691,10159398.098745972
2019-04-14,0.19280767747932304,0.19318647865666724,0.1857075095963577,0.191703691923916,8638438.672001269
2019-04-15,0.19159887349118956,0.19835977031138163,0.1807891537780773,0.18333666215659977,11993288.334518248
2019-04-16,0.18318705747441688,0.1913458535130263,0.17943757477964747,0.1881179553881293,8948483.837718837
2019-04-17,0.1879884545917657,0.20174838878804305,0.18777971894423817,0.19830005272898435,11940986.445236627
2019-04-18,0.198324563568506,0.216759258915827,0.1976390209512726,0.2115021623897952,16799461.035229176
2019-04-19,0.21131648592643185,0.21318296576446055,0.20163289167843035,0.20595141058557775,12409659.493027847
2019-04-20,0.20552312831577096,0.23512148503814287,0.20405709999269409,0.23034915999888037,16703778.077362306
2019-04-21,0.2303331850243302,0.24928877285440748,0.20581509384721156,0.2341376605580364,27126416.796168387
2019-04-22,0.23432596013883453,0.24759302115091303,0.21987642604735835,0.23053401372453625,19414781.804880228
2019-04-23,0.2305286974510577,0.23195874192210772,0.20457296258951915,0.20902655861982208,14617943.700547777
2019-04-24,0.20908107218086905,0.20908107218086905,0.1775512530233096,0.1888839151598501,13512849.655139172
2019-04-25,0.18842225144967029,0.19040992131720696,0.1569405624716563,0.1594029595084168,5748526.501693429
2019-04-26,0.15889788497384638,0.16257657323413918,0.1379771323899724,0.14299514257108556,6582990.36667966
2019-04-27,0.14382525533841728,0.1537587860875833,0.13796102113745548,0.1487711731321586,4534530.9937582
2019-04-28,0.14820476768519367,0.16059018110845008,0.14072711854391998,0.14299315450140387,5012186.917661151
2019-04-29,0.14691648645354327,0.15291507808295007,0.12553490936312411,0.12801868587079035,4948648.174533703
2019-04-30,0.1279896559613075,0.1437128006959124,0.12649771177942393,0.13723875794832996,5197452.0562422415
2019-05-01,0.1373169976029838,0.14632390033278686,0.13156078021077444,0.13489488904407573,4314623.358186752
2019-05-02,0.13569377662650858,0.14569406987889985,0.12952375404582483,0.1304696094993214,3736060.037180718
2019-05-03,0.13072489385427058,0.1379336368212668,0.12612859903065626,0.13337189581877787,5036907.330981217
2019-05-04,0.1320096813687208,0.1364330259752152,0.11765355553672675,0.1226837164635176,3794088.011597208
2019-05-05,0.12446883659278406,0.12780267458133296,0.1187660243893278,0.12487109054366216,3720560.292493529
2019-05-06,0.12079781450328853,0.12932221132393304,0.11687542284267344,0.1221684942222388,4770555.110968543
2019-05-07,0.12673322767100867,0.12819496120747417,0.110194128873377,0.11056628146070056,4763907.341533275
2019-05-08,0.10997571056049596,0.11582329501027912,0.1045958817274984,0.10646640399608027,2964060.86578123
2019-05-09,0.1054878373385585,0.106570661650817,0.09265825154621096,0.09412135864613332,1902830.5837461627
2019-05-10,0.09429829362023534,0.10432256425085998,0.0870220709012871,0.09967019856425954,2786451.0911477264
2019-05-11,0.09955694732060416,0.11336146719957647,0.09587055041651273,0.10659567638474006,5082052.017659289
2019-05-12,0.10689261328594545,0.1258138174400744,0.1046202323778318,0.1146220821823499,7597164.852313214
2019-05-13,0.11493189581291886,0.1386923969844009,0.11405753336401792,0.12053802202172932,9109552.567756161
2019-05-14,0.12025943477643304,0.14441522820868022,0.12020792532701108,0.14291412284094673,10238454.835227082
2019-05-15,0.143386039353759,0.16298810030577232,0.133787482226582,0.1475249040374733,6050270.957975313
2019-05-16,0.14748516812123882,0.15748789732701005,0.12815106673494217,0.13365117416040578,8124797.446101133
2019-05-17,0.1335748339160267,0.17738220288403225,0.11353039605233102,0.17176810276304086,25840729.374112412
2019-05-18,0.17196200865806374,0.1931202862042732,0.15738046873306596,0.16139768134238103,20566739.085059978
2019-05-19,0.1610160243895159,0.21535297806309425,0.15711652373327728,0.20616114525352552,39049567.02152301
2019-05-20,0.20646082364046017,0.3164400641430898,0.19646324741224436,0.2725205299479324,106524876.48217107
2019-05-21,0.27206539485890335,0.34185032688652744,0.2213367152364505,0.22926377531193984,144161668.44096485
2019-05-22,0.22824438458629065,0.2404262240001913,0.16454472296655856,0.1688231296447125,48390760.14313091
2019-05-23,0.1686873491006757,0.2160556793299349,0.1591481751208936,0.17885416420310055,55444919.90274983
2019-05-24,0.17894084167481486,0.18558566800698703,0.15383668601349287,0.15886679800306228,24216785.178056862
2019-05-25,0.15879486559031822,0.1910752759279039,0.14854018486938322,0.17819205221393175,34601628.85754237
2019-05-26,0.17843084710123244,0.20891635359783503,0.1628376664259715,0.17636818246734695,36188004.880481474
