,timestamp,ETH_close,ETH_open,ETH_volatility,ETH_variation
0,2016-01-01,0.92037,0.9357237635728431,0.03939278510384877,-0.016408436090388855
1,2016-01-02,0.9336006871413974,0.9394520251049204,0.058728763606140544,-0.006228458513216259
2,2016-01-03,0.973904472734389,0.934234648501446,0.07403224845259339,0.0424623774086897
3,2016-01-04,0.946059984403718,0.9700858310732068,0.08158301614330514,-0.024766722592895724
4,2016-01-05,0.9624312469156164,0.950037744395692,0.05149439329228274,0.013045273825207652
5,2016-01-06,0.9780875290194512,0.950839771581586,0.050508465634779946,0.028656518429537797
6,2016-01-07,0.9416668017703032,0.9557225521665073,0.04903661706449536,-0.014706935987166379
7,2016-01-08,0.9812810137780285,0.945705420378821,0.07214043609373814,0.03761804958774261
8,2016-01-09,0.9842988262768634,0.983131442699386,0.04112720556369558,0.001187413530658808
9,2016-01-10,1.0,0.9918449020894468,0.03905771941193587,0.008222150351706701
10,2016-01-11,1.0595305553891212,1.00111375692182,0.15127679739353914,0.058351808736420284
11,2016-01-12,1.144818841452373,1.0616005977409533,0.2307604663567342,0.0783894092453462
12,2016-01-13,1.1129406169235243,1.1397555685912402,0.08225381657036315,-0.02352693192002532
13,2016-01-14,1.1867950637406357,1.117130514622226,0.09380620918871038,0.062360259796473194
14,2016-01-15,1.203331364083701,1.1825779568880332,0.16742839642247967,0.017549293114071284
15,2016-01-16,1.2210193867512575,1.197848301846649,0.14154152518309965,0.019343922656055088
16,2016-01-17,1.3263292995714742,1.2190955963858896,0.11145893843213264,0.08796168528824795
17,2016-01-18,1.4135731018988955,1.3253586489050515,0.17675087166034115,0.06655892958990581
18,2016-01-19,1.3625752898336576,1.4227611125167112,0.12988614116837266,-0.042302127991530054
19,2016-01-20,1.5267693408722791,1.3700843908726736,0.2716613872292481,0.11436153206577675
20,2016-01-21,1.5568399951114678,1.5345168460651026,0.07714287353676415,0.014547347006067374
21,2016-01-22,1.5027737909651746,1.560879869993492,0.13260305422907132,-0.037226490100458344
22,2016-01-23,1.943397082462453,1.507521025315898,0.3838137384500305,0.28913431376867066
23,2016-01-24,2.132191367750645,1.9479745528443877,0.3365517071161842,0.09456838881045358
24,2016-01-25,2.4919406441853016,2.137838399692068,0.30830381184832245,0.16563564605455602
25,2016-01-26,2.2624894973235135,2.499101539896084,0.5326504128538132,-0.09467884309431022
26,2016-01-27,2.398142296732288,2.269954646807526,0.21119991339316968,0.05647145862805925
27,2016-01-28,2.524315254739213,2.4033048229084333,0.15885820513424087,0.05035167852088573
28,2016-01-29,2.521517471020349,2.530757125372599,0.16699677525403395,-0.0036509447151667615
29,2016-01-30,2.4436646997143256,2.494078323383875,0.09905666227160267,-0.020213328184958437
30,2016-01-31,2.2997257898849144,2.4465687255184796,0.16532111420354406,-0.0600199512492526
31,2016-02-01,2.2047537602136775,2.292621961911037,0.14483581410952484,-0.03832651137308139
32,2016-02-02,2.420951173627629,2.2094930089485776,0.17128356299172925,0.09570438278040849
33,2016-02-03,2.5225742623011636,2.3969253601751466,0.12916335767384915,0.05242086558625073
34,2016-02-04,2.579184438232895,2.5233624404693544,0.11898156753549066,0.022122068898337684
35,2016-02-05,2.5372802737437725,2.5665716406674783,0.06196616820137639,-0.011412643410993245
36,2016-02-06,2.5313652198490453,2.528057423566951,0.05661580204766334,0.0013084339980803574
37,2016-02-07,2.960401720029457,2.519467338842311,0.26993115732007,0.17501095346199408
38,2016-02-08,3.1838544305027825,2.97266849718549,0.18884793520025964,0.07104254427200417
39,2016-02-09,4.025423294322137,3.189216775613515,0.2836318653256092,0.26219808107831116
40,2016-02-10,4.464177268945346,4.059061248466224,0.35302509310819,0.09980534800557667
41,2016-02-11,6.07856366684882,4.482438037632729,0.9062351466295958,0.3560842594622989
42,2016-02-12,5.66917143644609,6.095572144585529,0.4920436942957867,-0.06995253243261089
43,2016-02-13,5.404293650193314,5.609535620174477,0.4027364871532378,-0.03658805004161453
44,2016-02-14,5.2896045097696085,5.4201860472368635,0.23745976118989662,-0.024091707614690396
45,2016-02-15,5.376132688036904,5.292425746049069,0.20895766617816083,0.015816365879166853
46,2016-02-16,4.327426436058936,5.3594397029170935,0.39461744545063165,-0.19255991746608186
47,2016-02-17,3.7809015035102016,4.336196316119573,0.38655659462616704,-0.12806034877735897
48,2016-02-18,4.411571683223876,3.7755772050662357,0.44122281040093375,0.1684496021705595
49,2016-02-19,4.749731147231025,4.404079173785762,0.1584510697033938,0.07848450488871198
50,2016-02-20,4.348335188362289,4.716312247082155,0.157111008509312,-0.07802220027894098
51,2016-02-21,4.657534763252203,4.359242109035961,0.12608010137284745,0.06842764103373213
52,2016-02-22,5.6915587314868015,4.649504146133071,0.23030424144161663,0.2241216595581257
53,2016-02-23,5.566353268208107,5.682228212413216,0.12287967030114864,-0.02039251854615285
54,2016-02-24,6.246261815759385,5.573436743380448,0.15800818927032684,0.12071996209126248
55,2016-02-25,6.108212462332838,6.223578115153743,0.23619501276865776,-0.018536869094645497
56,2016-02-26,5.916530246118363,6.053199733640911,0.09816743293981324,-0.02257805681894183
57,2016-02-27,6.4299513712804455,5.922773260208752,0.10316688694041837,0.08563186345138223
58,2016-02-28,6.463003088467313,6.363268339999999,0.10123714886059258,0.015673509765472767
59,2016-02-29,6.3040081996266295,6.452522654636468,0.10006172410088618,-0.023016494936770666
60,2016-03-01,7.659962132302538,6.299039760251323,0.27929232527539927,0.21605235462062178
61,2016-03-02,8.428552708457632,7.635711761497961,0.22494459243313833,0.10383327340320302
62,2016-03-03,9.25947897784107,8.410905632551787,0.2193815478792785,0.10088965235861701
63,2016-03-04,10.206536983404227,9.244470537505002,0.23736245342698975,0.10406939391456789
64,2016-03-05,10.926321990506958,10.238146491509053,0.26243728869875366,0.06721680526535148
65,2016-03-06,11.342179023293964,10.887071273554875,0.1974338067500601,0.04180258751906614
66,2016-03-07,9.498005157975134,11.368024309766822,0.25909823203077453,-0.16449816615760254
67,2016-03-08,9.797367473342629,9.504694632849407,0.18617870936886602,0.03079245065714237
68,2016-03-09,11.828457543304367,9.732824726482724,0.25484679411440053,0.2153159926038213
69,2016-03-10,11.309185312496975,11.835638756031136,0.12140756043865993,-0.04448035753591191
70,2016-03-11,11.084634495126409,11.276018911521147,0.12566702757447282,-0.016972693811216792
71,2016-03-12,13.475518156087523,11.118523448103831,0.23951605809155793,0.21198810426447917
72,2016-03-13,14.379580619457364,13.465258282548865,0.13745550255404854,0.0679023244651365
73,2016-03-14,12.435811385467483,14.40574214836385,0.32746754672064887,-0.13674621845984544
