,timestamp,open,high,low,close,volume
0,2024-01-18,2.0820000000000003,2.2253707836028847,1.7940934239578172,1.8927512271046412,662556.6267301021
1,2024-01-19,1.9037073747430897,1.9815705321922883,1.7961881570123386,1.8865780771166163,420591.69941818854
2,2024-01-20,1.8682606877485035,1.8852653404535964,1.7237539027259343,1.85657949472202,167121.1913050027
3,2024-01-21,1.846,1.89603931524715,1.7827241539995755,1.7827241539995755,126361.6618042785
4,2024-01-22,1.7865347135458514,1.924,1.6603586909912156,1.682372524117162,328653.95543389174
5,2024-01-23,1.7000000000000002,1.7582167930038353,1.5523542985097265,1.7052360001962656,153321.2821280584
6,2024-01-24,1.7186098488048684,1.8128326408900628,1.6490525178377409,1.738,107689.55068757938
7,2024-01-25,1.7426337367709126,1.8424387283886965,1.669075841769203,1.7645538794451,12510.106127048595
8,2024-01-26,1.649723174375507,1.8181579912869592,1.621,1.7084135944621108,60385.49111024715
9,2024-01-27,1.78,1.8521138249110327,1.746,1.827713268183306,66882.67451171706
10,2024-01-28,1.827,1.902,1.7576995154284931,1.7949429785247175,31948.984170625423
11,2024-01-29,1.7853422363935272,1.9110837124784867,1.781,1.9,128176.96056450697
12,2024-01-30,1.909189422341293,1.95,1.7403607416963591,1.8058313911213693,166238.81981472438
13,2024-01-31,1.8127064551826253,1.834,1.7026119983042476,1.7083902165860645,115351.42175517292
14,2024-02-01,1.72,1.7950000000000002,1.6500690854088715,1.6957059347537116,280224.33635494724
15,2024-02-02,1.7226229480440016,1.8058760112332608,1.65,1.748878442020755,211512.88595662464
16,2024-02-03,1.7637852065595518,1.7936129197220925,1.704016778557424,1.7117093419945482,61075.84927795087
17,2024-02-04,1.7198387849435364,1.754573506372686,1.6516302979125057,1.6869980368185586,216149.2223126111
18,2024-02-05,1.548,1.7475948467189415,1.2585735864751133,1.6806426252808997,307661.79495696595
19,2024-02-06,1.6992007000626546,1.7682084953501516,1.606,1.722515578151223,283841.5683922366
20,2024-02-07,1.734744351110295,1.8120923365415595,1.669,1.80107826367186,477391.17619592434
21,2024-02-08,1.8052149078254631,1.95,1.745,1.813,312790.6249560274
22,2024-02-09,1.8769516084604403,2.182,1.831101607480038,2.1063332131147003,927010.2047847952
23,2024-02-10,2.1014821646556876,2.463858773345817,2.031,2.403234575234966,1157476.0486823649
24,2024-02-11,2.395234427072565,2.77868492932378,2.323255299113981,2.465025223717469,955167.4405716641
