,timestamp,open,high,low,close,volume
0,2024-01-18,10.145667301461406,10.25229014660014,9.576467090088592,9.690773988997565,66796123.40412279
1,2024-01-19,9.690649183541137,9.88340915336106,9.277088301492208,9.70494861939997,67710955.97798151
2,2024-01-20,9.70608666699029,9.843932182638014,9.601541590191438,9.835235232857952,31083482.847132366
3,2024-01-21,9.835930561362511,9.936516226569516,9.62698830231765,9.637394666059032,32814180.970418714
4,2024-01-22,9.642092460594428,9.661726269786197,9.045112002398383,9.167253139885874,64591482.01579842
5,2024-01-23,9.167071082131937,9.328794954105009,8.708605015557977,9.22319104615214,69073393.74444745
6,2024-01-24,9.220947677667477,9.363292383495914,9.141557996325748,9.341463267192104,37991693.98719247
7,2024-01-25,9.342152119481984,9.3566248393497,9.049655200932715,9.227309402812454,33516041.56700041
8,2024-01-26,9.22781100683903,9.74600727934746,9.16448001590223,9.62864830754561,37628325.94458227
9,2024-01-27,9.62918035913582,9.73119500698917,9.43605485812927,9.671073405937236,30537857.94261084
10,2024-01-28,9.672190281742967,9.764200651525798,9.347312873951036,9.429199148971842,43159046.30436423
11,2024-01-29,9.430353871302533,9.693847030580631,9.383055591097438,9.662915943044757,42451187.40795519
12,2024-01-30,9.665060692729911,9.72105337983846,9.319970280034696,9.410556437899002,49421119.98306123
13,2024-01-31,9.41130024964644,9.440719575967956,9.016503557908685,9.10141368615118,61968225.4792904
14,2024-02-01,9.10235002731222,9.22972446349412,8.964764522229299,9.135730026890633,51620102.88650057
15,2024-02-02,9.135124652348711,9.2756043049966,9.08982082649179,9.164336966207957,43872895.38098053
16,2024-02-03,9.166244360223873,9.214470545482706,9.04684138678693,9.049493409292497,25971571.81487146
17,2024-02-04,9.048692648541463,9.107762891777108,8.948863937868285,8.962774457510582,24322071.01550271
18,2024-02-05,8.961269604850164,9.17291513447852,8.842380246822914,9.052332680485671,34738600.38036059
19,2024-02-06,9.05038886224242,9.227072948021956,9.031014557969655,9.126085147088656,47736647.11383881
20,2024-02-07,9.125961778962887,9.657813422773197,9.120558500228018,9.592999507431394,67346952.95301956
21,2024-02-08,9.593790849161318,9.732793447769954,9.459198446512406,9.6403748621463,69902671.38120688
22,2024-02-09,9.642893521225895,10.191158017236717,9.488165819148165,10.024265810597935,95272267.65472788
23,2024-02-10,10.02655010922189,10.097465604413172,9.915468369367057,9.974582510036832,48741507.58457543
24,2024-02-11,9.973700895721135,10.260023581463976,9.644988999206165,9.742835101925747,99390462.55903347
25,2024-02-12,9.744149031562786,10.031231219455767,9.506309960225542,9.918475317351945,92200055.85700437
26,2024-02-13,9.917910227024064,10.383885444750684,9.876275095985363,10.296580104644429,131244592.38903248
27,2024-02-14,10.300212093535006,10.412451848600435,10.07119284367075,10.252167319425922,103878789.66514325
28,2024-02-15,10.253867672176172,10.449484982255171,10.097190920831329,10.34070507389268,105494190.47729357
29,2024-02-16,10.340835507146029,10.477348837642436,10.012924092639082,10.244846640348277,75654526.24086931
30,2024-02-17,10.242894740768028,10.338650827831062,9.893753888178637,10.275355866151532,65006900.74562898
31,2024-02-18,10.27931058498715,10.644376919447469,10.201849114401176,10.59484041868579,69301183.07422535
32,2024-02-19,10.595260257524318,10.782812048379606,10.483585491198747,10.732076259674296,93478706.40625875
33,2024-02-20,10.730930508752245,10.753113588030716,10.039868272305316,10.3676624108109,111832753.0968775
34,2024-02-21,10.369319126044577,10.369632640568504,9.742674373517314,9.983899610838185,108720013.04227585
35,2024-02-22,9.982580301739327,10.043505285418307,9.712890925997106,9.784914914560574,101141825.79008988
36,2024-02-23,9.78427270324106,10.045623473757278,9.702442196740368,9.956988698614769,102751993.11894263
37,2024-02-24,9.960946249936654,10.572110047153329,9.774726233698216,10.414176375358345,119886435.72026655
38,2024-02-25,10.417258398668872,10.452290618115946,10.22085467770504,10.37549093149525,64233504.18364528
39,2024-02-26,10.378409062961904,11.174126197462746,10.272410976822153,11.14322103480539,157618232.04613096
40,2024-02-27,11.14343052785998,11.487993840555353,10.76005635944006,11.217386884358774,194641439.15761495
41,2024-02-28,11.21745950576113,11.716570718829978,10.839655662300146,11.41443956900575,216068211.6218699
42,2024-02-29,11.410699906677497,12.224872499551466,11.01745318470968,11.277624327403364,233694267.02694884
43,2024-03-01,11.274514475187964,11.65376989385345,11.21367235500032,11.65376989385345,136652126.28385887
44,2024-03-02,11.648915887527876,12.211456027897022,11.609948423049609,12.209926451387204,169478412.0679605
45,2024-03-03,12.209090961187064,12.28340534164794,11.361228009241804,12.164227030140411,166447349.624623
46,2024-03-04,12.170840688711872,12.844823575512608,12.101752282680655,12.488431085268472,254066082.45230985
47,2024-03-05,12.494654573213973,12.886025749716673,10.970719275826225,12.015176976969046,377434064.2060725
48,2024-03-06,12.01456264226512,14.301813019416668,11.543426890774098,14.220033484221018,328972512.0574322
49,2024-03-07,14.206219783241524,14.49486429408173,13.55250286141969,13.916575602244224,261208573.9996947
50,2024-03-08,13.919498585260104,14.01164276633757,12.937576026311278,13.43335144823222,195594535.710177
51,2024-03-09,13.4324071607094,13.924145438089576,13.332577276970856,13.3754535967939,170517480.4241359
52,2024-03-10,13.3707627231511,13.572141418651409,12.89007127443862,13.1847565824544,160676051.36816373
53,2024-03-11,13.183558373068784,13.860826103893832,12.704625119730334,13.704173997052088,255102731.29147282
54,2024-03-12,13.711882840042325,13.816784444693068,12.74548193601886,13.409701866800663,222624776.02285287
55,2024-03-13,13.411401472315218,14.138848363595866,13.28402488399319,14.125813779403746,188647977.3785962
56,2024-03-14,14.129786004661067,14.251757206645651,12.93658387647594,13.678238894126842,286267984.7893921
57,2024-03-15,13.677730524116177,13.822019048436646,11.891231967721152,12.63487500411854,288865504.9535959
58,2024-03-16,12.6378245228874,12.862055792941014,11.6200112592368,11.925409820976798,198563663.61087263
59,2024-03-17,11.92409463005601,12.385705271712927,11.506004944711464,12.265216279477189,145519152.90991414
60,2024-03-18,12.26306262367996,12.43013702409541,11.546514991172476,11.719197996865631,131555920.57501149
61,2024-03-19,11.72032935317153,11.828969934151631,10.649627941426251,10.892186195795691,218989525.26011756
62,2024-03-20,10.88776503781792,11.791768900024994,10.707716311399722,11.75709126768928,158199831.95886394
63,2024-03-21,11.761923164505603,11.970752932520393,11.518020243010618,11.63441424288116,110702782.8864619
64,2024-03-22,11.631614667024635,11.838985277143218,11.108761137848845,11.417382748764274,107204047.49174482
65,2024-03-23,11.417490333095262,11.631229568381263,11.244232201934338,11.34921994489472,66210116.26305854
66,2024-03-24,11.344262726781714,11.670997427558172,11.282576973529157,11.614350260302928,60983461.204106316
67,2024-03-25,11.617710774865774,12.292227220756452,11.54390433038188,12.18415177313653,107629792.30378313
68,2024-03-26,12.185528028781857,12.37790988653765,11.950152195752263,12.219700594973274,104548178.88309607
69,2024-03-27,12.217968198509318,13.026002370796904,11.828422692710564,12.62270067170591,243371477.4044895
70,2024-03-28,12.628916420143383,12.65303920785658,12.170313443058316,12.29422459000797,123562663.5628096
71,2024-03-29,12.296116868834993,12.620153985962602,12.060323497232597,12.526004772209845,128458065.79609905
72,2024-03-30,12.52447006341992,12.845295138381337,12.225729174043648,12.267837020307985,107288290.18851656
73,2024-03-31,12.26178755159503,12.401747485584488,12.156164253727244,12.295659775823244,68443953.39832954
74,2024-04-01,12.294229044702076,12.385637471253554,11.396899633281231,11.638215656753678,140882573.67459038
75,2024-04-02,11.635169412141734,11.63784291616263,10.824442020520552,10.969037547217823,140829917.3012915
76,2024-04-03,10.968688290428044,11.238370945598124,10.658769000313384,10.82882426453112,105282322.25004739
77,2024-04-04,10.83165694674701,11.27380351189814,10.666649683832471,11.018172290658548,93942206.39917636
78,2024-04-05,11.01635240282797,11.057312116349287,10.64639236429253,10.8983741574548,89414468.6722619
79,2024-04-06,10.8989200527354,11.176972683938978,10.847502149010122,11.10297268571578,47068820.53173065
80,2024-04-07,11.10034795991138,11.242120372050325,10.935062623211165,11.080697531906432,58403879.6751372
81,2024-04-08,11.07770169312131,11.54936986081539,10.922299338814623,11.304159478022834,78616384.68986559
82,2024-04-09,11.311219712082352,11.320558022565343,10.770897129423243,10.832282253364854,91748445.13325813
83,2024-04-10,10.831937722968949,10.885507095977545,10.357850131625662,10.814774864530696,95833704.88285582
84,2024-04-11,10.81700486839104,10.946098629786354,10.592932185192373,10.755692644051445,66417880.34751904
85,2024-04-12,10.760095039326066,10.894984318064214,8.84045201969705,9.379017816603431,187482414.87216806
86,2024-04-13,9.378149142713864,9.378149142713864,7.271485371611178,8.077213156724985,302200914.1862653
87,2024-04-14,8.078300842297836,8.5336922188264,7.77824801972486,8.344121067356783,184402416.53233913
88,2024-04-15,8.344387179784908,8.736666911958048,7.87622761646979,8.136774210582642,174991486.4847936
89,2024-04-16,8.128888415306797,8.245603796473914,7.792188305021588,8.170404553831716,106649450.95434445
90,2024-04-17,8.168078643035178,8.278443587004215,7.800149201379968,8.045442133988944,84868612.28525877
91,2024-04-18,8.042181288478707,8.325647790459982,7.886617318198132,8.204801983821573,77181447.92555237
92,2024-04-19,8.205307354492758,8.363215486189317,7.626669827327168,8.15411858477768,102913757.46256275
93,2024-04-20,8.154217846463991,8.697096124140074,8.109599010156714,8.681044116794952,52946193.59532084
94,2024-04-21,8.679276909685212,8.814825782399652,8.496241720555545,8.754402389508307,53102718.228148036
95,2024-04-22,8.750063716348288,9.022895008621312,8.673182805240115,8.922657077254408,99216372.2741575
96,2024-04-23,8.921590738358656,9.210554496862365,8.67384686134043,8.698016969690197,127502605.94232427
97,2024-04-24,8.698602732871635,8.875322889526785,8.320240394711071,8.40015050351704,91399225.86671628
98,2024-04-25,8.401714119,8.497781039,8.209221303,8.319623033,66175287.5598729
99,2024-04-26,8.321966622,8.398250101,8.138487799,8.298792381,58600072.298162
100,2024-04-27,8.300278017,8.466744408,8.062683749,8.395079873,61038342.8155573
101,2024-04-28,8.393411701,8.514958853,8.169080818,8.199552522,44771138.7218078
102,2024-04-29,8.200021564,8.293585884,7.588017289,8.151185802,62124666.9592355
103,2024-04-30,8.149106033,8.57343879,7.655282792,8.442586456,128916381.007764
104,2024-05-01,8.438590788,8.788842692,8.076246765,8.735235713,226021757.240684
105,2024-05-02,8.73550641,9.05976319,8.585497958,8.651316126,120680860.451665
106,2024-05-03,8.653409284,8.917837659,8.542600129,8.766890127,68775415.9186191
107,2024-05-04,8.768297069,8.842269066,8.667319792,8.695898117,48099612.8267226
108,2024-05-05,8.698753247,9.41104017,8.624246628,9.333501062,80433587.5097649
109,2024-05-06,9.334630526,9.508549673,9.188531865,9.205544394,97897080.0855943
110,2024-05-07,9.205901773,9.387700026,8.934234367,8.943622494,85764439.7532361
111,2024-05-08,8.947106232,9.329616297,8.860925374,9.084958241,90884748.5374527
112,2024-05-09,9.082447964,9.301836165,8.886392684,9.122841852,73752827.4564963
113,2024-05-10,9.127374315,9.168530144,8.616044878,8.640084636,62155812.6168665
114,2024-05-11,8.639168298,8.753427665,8.494284269,8.503798806,40042736.5296082
115,2024-05-12,8.503093885,8.667943602,8.468247435,8.472871402,30193912.9330034
116,2024-05-13,8.477657542,8.674175915,8.266560948,8.398324385,57588950.3100531
117,2024-05-14,8.398619945,8.446694184,8.115702772,8.129342378,54605381.3313373
118,2024-05-15,8.133895063,8.536401788,7.99892141,8.439082158,75002670.5546619
119,2024-05-16,8.437824983,8.539623161,8.273337323,8.534475437,67566726.2704266
120,2024-05-17,8.535399784,8.774110235,8.455557203,8.660927293,70788958.7482268
121,2024-05-18,8.663521169,8.736352677,8.560991047,8.606677128,47324232.9214802
122,2024-05-19,8.607855808,8.607855808,8.170822517,8.208324238,42246328.63321
123,2024-05-20,8.206659805,8.960861973,8.114093621,8.925339119,88719798.818731
124,2024-05-21,8.922431323,9.035037151,8.718271107,8.786764594,93951331.1858534
125,2024-05-22,8.789355719,8.829506796,8.465016007,8.556805395,76330535.0457778
126,2024-05-23,8.556028094,8.638096514,8.021552757,8.356864466,110015176.139722
127,2024-05-24,8.355390462,8.486577995,8.200039151,8.462350032,58712548.2646548
128,2024-05-25,8.461042682,8.538114824,8.421334064,8.493306311,36215868.2985107
129,2024-05-26,8.495348187,8.509848837,8.318141202,8.39813218,40608063.758105
130,2024-05-27,8.400443587,8.725337981,8.387847157,8.690817494,58617642.3994443
131,2024-05-28,8.689318928,8.829242956,8.45864685,8.716049364,88618453.5692221
132,2024-05-29,8.716236315,8.894200288,8.616181421,8.629167498,85938249.7741749
133,2024-05-30,8.627396236,8.717660072,8.398255965,8.541097748,59872499.0133544
134,2024-05-31,8.539520479,8.539520479,8.240100283,8.291340041,53292931.7968561
135,2024-06-01,8.292111411,8.372192831,8.25342776,8.317669163,29950612.763087
